Compound,Formation_energy,E_above_hull,Hessian_eig_min_abs,C11,C22,C66,Thermo_stability_level,Dyn_stability_level,Thermo_Dyn_stability_level
O-SCN-Rh,0.129210919,0.752051902,0.0003936617564425041,95.04937179,95.04897512,27.67054956,M,m,Mm
O-SCN-Ru,0.188459769,0.798858009,3.544268088067384e-05,87.56822758,87.56789901,21.21752941,M,m,Mm
O-SCN-Sc,-1.138611685,0.543915237,1.1795627434516138e-06,93.98328752,93.98308573,26.84645578,M,h,Mh
O-SCN-Sm,-1.165818513,0.506845124,3.913837949089302e-05,71.7840002,71.78353958,15.6007571,M,m,Mm
O-SCN-Y,-1.219548245,0.515582875,0.0001632071508377996,77.75365948,77.75348003,21.37651842,M,m,Mm
O-SH-Al,-1.2694185690000002,0.576362312,0.00023831144944876388,115.12536643,115.12490724,37.98136168,M,m,Mm
O-SH-Bi,-0.390747547,0.4060382870000001,4.925946860060877e-05,48.06966174,48.06932746,8.99931829,M,m,Mm
O-SH-Ce,-1.918031157,0.257491355,0.00016705859374025551,70.19439955,70.19404884,20.05845319,M,m,Mm
O-SH-Co,-0.347009532,0.63681666,0.0007013462344750218,91.32363064,91.32356658,25.71154435,M,m,Mm
O-SH-Cr,-0.955364922,0.523970649,0.0004100326295986255,-38.01675827,-38.01667357,-98.17020655,M,l,Ml
O-SH-Fe,-0.379609142,0.6466195029999999,0.0002640471578899032,93.12502502,93.12514406,24.08739923,M,m,Mm
O-SH-Ga,-0.639240834,0.556825616,0.000712981437233276,84.25250856,84.25245727,20.66628936,M,m,Mm
O-SH-Gd,-1.908350394,0.008354205,0.0001955027683741025,77.84276274,77.84274507,21.77981883,H,m,Hm
O-SH-In,-0.664824992,0.451607911,0.000914563434402922,69.88986675,69.8894724,17.3535545,M,m,Mm
O-SH-Ir,-0.220866237,0.603292232,3.4600053491882918e-06,110.01115863,110.01119138,36.69355729,M,h,Mh
O-SH-La,-1.992506322,0.398571739,0.0019452784322632891,65.23232144,65.23211911,16.6151555,M,m,Mm
O-SH-Lu,-2.007662379,0.337755387,0.17473337653309487,87.95701999,87.95660106,25.52297975,M,m,Mm
O-SH-Nd,-1.919702634,0.325757265,0.00010569406378601576,70.74052351,70.74011014,19.0832819,M,m,Mm
O-SH-Rh,-0.331102112,0.587198863,0.0002104273364602613,88.44674048,88.44642809,26.65678941,M,m,Mm
O-SH-Ru,-0.250187529,0.6525445910000001,3.43122078691887e-05,80.50133681,80.50110763,20.06074292,M,m,Mm
O-SH-Sc,-1.903122852,0.355650419,0.00023075564332468359,91.05285186,91.0526498,27.10786264,M,m,Mm
O-SH-Sm,-1.938733214,0.311974134,9.195254944342845e-05,72.97936829,72.97936829,20.45959289,M,m,Mm
O-SH-Y,-2.0043525840000003,0.316978549,9.045045948717476e-06,78.8954292,78.89541275,22.56132403,M,h,Mh
PH-Br-Al,-0.598424315,0.265321408,3.720136190557701e-05,4.27563949,4.27563949,-34.80059775,M,l,Ml
PH-Br-Bi,-0.158713343,0.297903559,3.372811203000551e-05,26.54063113,26.540648100000002,6.31405064,M,m,Mm
PH-Br-Ce,-1.260949132,0.5976141970000001,1.935342089633682e-05,26.46786031,26.25431439,6.715981200000001,M,m,Mm
PH-Br-Co,-0.372405918,0.252218585,4.383337378059772e-05,79.05902379,79.05876057,26.8048907,M,m,Mm
PH-Br-Cr,-0.390971855,0.38497744,0.00011636467041660586,67.88216917,67.88167782,25.18311083,M,m,Mm
PH-Br-Fe,-0.21021222,0.452181867,0.002300252764555273,30.66664025,30.6665163,-2.89528423,M,l,Ml
PH-Br-Ga,-0.338751473,0.313235637,3.561452131361586e-05,48.89311574,48.89309794,12.93720371,M,m,Mm
PH-Br-Gd,-0.13023155,1.338851093,0.0003063857064480774,29.88293509,29.88293509,8.20521662,M,m,Mm
PH-Br-In,-0.391342275,0.249452354,0.00028098595715711483,-32.57646536,-32.57648175,-60.22104641,M,l,Ml
PH-Br-Ir,-0.464144273,0.185551444,6.242661049914597e-06,79.35410819,79.35408968,26.69079577,H,h,Hh
PH-Br-La,-1.219599213,0.360570591,6.32824154725693e-05,26.883333299999997,26.88334794,7.03139221,M,m,Mm
PH-Br-Lu,-1.130889945,0.284919319,0.1253336886880686,33.62325931,33.62325931,9.35551968,M,m,Mm
PH-Br-Nd,-1.15247139,0.369188435,1.5317864189098086e-06,27.41085994,27.41085994,7.67201028,M,h,Mh
PH-Br-Rh,-0.563491988,0.160836698,1.2499363076193515e-05,69.79691196,69.79693024,23.27632194,H,m,Hm
PH-Br-Ru,-0.26156462,0.349990133,3.589623225650065e-06,-0.81383152,-0.81383152,-38.276590899999995,M,l,Ml
PH-Br-Sc,-1.080687903,0.193380835,4.281857419091175e-06,34.98414675,34.98414675,10.73483307,H,h,Hh
PH-Br-Sm,-1.149027455,0.364306811,1.814152038109213e-05,28.37134918,28.37134918,7.99794447,M,m,Mm
PH-Br-Y,-1.188821613,0.274302729,8.670156620314489e-06,30.07551062,30.19347289,8.48587134,M,h,Mh
PH-Cl-Al,-0.666811255,0.334848082,3.9443231977103815e-05,49.50312374,49.50312374,11.97521231,M,m,Mm
PH-Cl-Bi,-0.225567403,0.284943345,1.326893918411672e-05,26.23501112,26.23501112,6.50118117,M,m,Mm
PH-Cl-Ce,-1.335578837,0.645536229,0.0008411724401471066,27.5823795,27.58236448,10.00144626,M,m,Mm
PH-Cl-Co,-0.493395403,0.241845212,2.1457924406344587e-05,75.85690681,75.85675837,26.22790798,M,m,Mm
PH-Cl-Cr,-0.482932788,0.399294662,2.2503608976444748e-06,82.61923923,82.61884656,29.43254733,M,h,Mh
PH-Cl-Fe,-0.331091683,0.418160928,2.402848069617246e-06,42.22138284,42.22125303,-3.50705514,M,l,Ml
PH-Cl-Ga,-0.389155635,0.346049224,0.00018584315979548917,43.83912402,43.83912402,10.68459701,M,m,Mm
PH-Cl-Gd,-1.197732965,0.3901543870000001,3.8127969927628634e-05,30.83407457,30.83407457,9.05569638,M,m,Mm
PH-Cl-In,-0.43688589,0.255392538,0.0003090750848150585,-230.41751233,-230.41754654,-259.29838141,M,l,Ml
PH-Cl-Ir,-0.550232535,0.102860785,2.4003708517064646e-06,84.05892245,84.05830132,26.69930017,H,h,Hh
PH-Cl-La,-1.304497755,0.397968564,0.00044977537463526153,27.98438687,27.98437175,8.02958522,M,m,Mm
PH-Cl-Lu,-1.22004324,0.007050409000000001,0.3197620878010876,36.09571237,36.09571237,10.10621578,H,m,Hm
PH-Cl-Nd,-1.234701763,0.413050832,6.573457604023604e-05,29.17708479,29.44486386,8.6124334,M,m,Mm
PH-Cl-Rh,-0.6572487229999999,0.121156772,2.99853260946033e-05,72.37764218,72.37735865,22.516661600000003,H,m,Hm
PH-Cl-Ru,-0.340809395,0.342677203,4.615953978760409e-05,24.39115046,24.39098214,-22.88381021,M,l,Ml
PH-Cl-Sc,-1.175477988,0.358050175,0.00013984939798169078,36.39300382,36.39300382,11.89309429,M,m,Mm
PH-Cl-Sm,-1.235061598,0.302774649,3.732019930218657e-05,30.4439227,30.4439227,9.11873037,M,m,Mm
PH-Cl-Y,-1.274913908,0.385697533,2.1062086833663502e-05,32.3126932,32.31270928,9.46742415,M,m,Mm
PH-CN-Al,0.288315694,1.098470642,0.00029840114341526366,51.59895535,51.59875871,9.66379459,L,m,Lm
PH-CN-Bi,0.535159674,0.82950591,0.00012786390179422987,33.79291048,33.79291048,9.03198391,L,m,Lm
PH-CN-Ce,-0.294172798,0.994168426,0.0007562990345401918,26.99415191,27.095508000000002,10.07415196,M,m,Mm
PH-CN-Co,0.31590280800000003,0.737133502,0.000340481598088425,80.39190128,80.39178100000001,25.92186343,L,m,Lm
PH-CN-Cr,0.386383388,0.845968108,7.273766192369174e-05,86.63261789,86.63243776,20.11082642,L,m,Lm
PH-CN-Fe,0.395162846,0.799173373,9.372357638610066e-05,57.19630909,57.19618892,4.40528875,L,m,Lm
PH-CN-Ga,0.494512028,0.935631382,8.201588275159294e-05,43.74852478,43.74852478,5.86710391,L,m,Lm
PH-CN-Gd,-0.18038012,0.749919545,2.8809505999336485e-06,32.281070299999996,32.55829959,10.373145300000001,M,h,Mh
PH-CN-In,0.4441954520000001,0.7936453170000001,0.0011304409681985215,27.92136546,27.92134829,2.85135076,L,m,Lm
PH-CN-Ir,0.23355146,0.651295992,8.196906124175585e-06,98.00501209999999,98.00457215,28.91202271,L,h,Lh
PH-CN-La,-0.270765268,0.653005553,0.004707656167014746,29.70693387,29.64691492,8.66648119,M,m,Mm
PH-CN-Lu,-0.189335302,0.813532027,0.008481092400215141,36.88148052,36.88146392,11.14393078,M,m,Mm
PH-CN-Nd,-0.20513395,0.7179786770000001,2.5648294043422504e-05,32.29381981,32.29381981,9.56632997,M,m,Mm
PH-CN-Rh,0.15754336,0.695542322,2.5915139853879583e-06,85.45399616,85.4537954,24.88581348,M,h,Mh
PH-CN-Ru,0.354246388,0.764457243,4.513950348684228e-05,22.67017236,22.67007243,-28.67076878,L,l,Ll
PH-CN-Sc,-0.137608452,0.8821288190000001,1.3147148116885747e-05,45.16054484,45.16052611,16.35927062,M,m,Mm
PH-CN-Sm,-0.210928266,0.756864733,4.167276019509991e-07,32.59831503,32.59831503,10.58663224,M,h,Mh
PH-CN-Y,-0.220998008,0.782957755,4.071006212194395e-05,36.97726162,36.97726162,10.97655288,M,m,Mm
PH-F-Al,-0.92686684,0.76634313,8.616707684162085e-05,32.07221753,32.07207111,-0.53839562,M,l,Ml
PH-F-Bi,-0.628984193,0.374630653,6.939560007782888e-05,39.60622868,39.60621469,11.856372,M,m,Mm
PH-F-Ce,-1.682719685,0.87883124,0.0003531356001136203,38.35645593,38.35645593,12.14151295,M,m,Mm
PH-F-Co,-0.816048235,0.389674562,0.0001293007216046351,80.40676672,80.40703742,23.65060759,M,m,Mm
PH-F-Cr,-0.897074515,0.507286923,0.0002516301128280768,76.54529861,76.54511811,22.76763059,M,m,Mm
PH-F-Fe,-0.675986278,0.559770846,0.00023758274803823085,42.32151451,42.32145432,-8.46128565,M,l,Ml
PH-F-Ga,-0.635164973,0.618396452,0.0016193059728534527,33.99925888,33.999076099999996,5.51476517,M,m,Mm
PH-F-Gd,-1.517654513,0.595713669,0.0016349187521406095,37.23201377,37.23201377,10.46299138,M,m,Mm
PH-F-In,-0.68125809,0.496196081,0.0002889933387309236,27.59819678,27.59800616,0.73705061,M,m,Mm
PH-F-Ir,-0.814975775,0.415625941,0.00010933715210788709,90.8520705,90.85167143,29.17435947,M,m,Mm
PH-F-La,-1.67743331,0.601671644,0.00023319360097043588,40.81560781,40.81560781,13.00707286,M,m,Mm
PH-F-Lu,-1.589805043,0.525298954,0.1033720539965134,45.44433977,45.4441196,13.62628875,M,m,Mm
PH-F-Nd,-1.609493338,0.635908927,0.0007257161901865569,41.43221207,41.43221207,14.05896247,M,m,Mm
PH-F-Rh,-0.956810905,0.379098294,2.8504445025434627e-07,81.79537948,81.7951999,24.30329853,M,h,Mh
PH-F-Ru,-0.665660898,0.5484678239999999,0.0004234410725004253,32.13066325,32.13054328,-21.55969072,M,l,Ml
PH-F-Sc,-1.55998206,0.570608498,0.0019480461717994238,46.68449193,46.68420254,15.37359975,M,m,Mm
PH-F-Sm,-1.611179385,0.638055139,0.00010086905071193316,42.68190873,42.68658534,14.44350234,M,m,Mm
PH-F-Y,-1.63891364,0.5723465,9.367760248197118e-05,41.48801949,41.48803769,12.71308607,M,m,Mm
PH-I-Al,-0.385798073,0.26147449100000003,1.1118021031937208e-07,56.67758295,56.67758295,17.24348231,M,h,Mh
PH-I-Bi,-0.015321705,0.29276935600000004,9.879547628882952e-05,23.89713717,23.89713717,5.64164169,M,m,Mm
PH-I-Ce,-1.068115228,0.62345457,1.105919254503337e-05,22.80504776,23.02695135,3.79188475,M,m,Mm
PH-I-Co,-0.097434903,0.327762238,3.286838278286912e-05,54.34241467,54.34239837,19.8520907,M,m,Mm
PH-I-Cr,-0.104548868,0.439292518,0.00012954841362009905,68.31504226,68.31502588,30.30388127,M,m,Mm
PH-I-Fe,0.085204085,0.545088181,0.0005349322103308656,43.67973615,43.67945212,13.54330966,M,m,Mm
PH-I-Ga,-0.14736242,0.332722491,8.74707440173641e-05,51.14900089,51.14901784,14.24537901,M,m,Mm
PH-I-Gd,0.070769875,1.087443341,2.2588822890394485e-05,29.16723703,29.16723703,7.80156408,M,m,Mm
PH-I-In,-0.227597638,0.229599166,7.714001560842412e-06,-67.77564165,-67.77564165,-95.80924317,M,l,Ml
PH-I-Ir,-0.2424568,0.240580492,9.748588058598346e-06,73.69694993,73.69694993,26.99940502,M,h,Mh
PH-I-La,-1.025808063,0.3225552,3.037255081369431e-05,25.1323032,25.13231743,6.56691484,M,m,Mm
PH-I-Lu,-0.925140693,0.286826905,0.2062140186459907,34.24087526,34.24087526,9.27346879,M,m,Mm
PH-I-Nd,-0.960181465,0.310343634,7.578274193261043e-07,26.10727226,26.27781296,6.84619595,M,h,Mh
PH-I-Rh,-0.32171025,0.23662749,8.923955350347712e-05,64.59873404,64.59825881,23.59057719,M,m,Mm
PH-I-Ru,-0.0473291,0.414531266,3.292982815007364e-05,15.75998691,15.75998691,-25.62518818,M,l,Ml
PH-I-Sc,-0.86378456,0.230277769,4.154739907448302e-05,35.32922915,35.32922915,10.44024521,M,m,Mm
PH-I-Sm,-0.95485283,0.299622569,4.201223775487111e-05,27.63680492,27.68833189,7.35924123,M,m,Mm
PH-I-Y,-0.989235543,0.333171273,4.326322153329007e-05,30.3248408,30.3248408,7.83510179,M,m,Mm
PH-NC-Al,0.246293838,1.056448786,4.6972541949902974e-05,39.89129773,39.89101227,7.07189881,L,m,Lm
PH-NC-Bi,0.533228602,0.827574838,0.00032430183329236977,31.91991197,31.91991197,8.81996428,L,m,Lm
PH-NC-Ce,-0.279356034,1.00898519,0.0005867848517253878,26.74341564,26.74341564,9.43207566,M,m,Mm
PH-NC-Co,0.330165886,0.75139658,0.00011117958396572044,89.77603677,89.77591634,26.58524541,L,m,Lm
PH-NC-Cr,0.331343278,0.790927998,2.7915696486505022e-05,94.71937228,94.71917201,32.27615181,L,m,Lm
PH-NC-Fe,0.4330345920000001,0.837045119,0.002306758214954829,50.61551287,50.61543273,-5.67314636,L,l,Ll
PH-NC-Ga,0.475796356,0.91691571,2.224419302106062e-05,41.43100377,41.43100377,7.95449901,L,m,Lm
PH-NC-Gd,0.516636296,1.446935961,7.938252766372251e-05,31.50980342,31.50980342,9.89900113,L,m,Lm
PH-NC-In,0.430016416,0.7794662809999999,5.471727086938207e-05,7.89822258,7.89822258,-15.94420243,L,l,Ll
PH-NC-Ir,0.292403164,0.7101476959999999,3.7959302545304436e-06,96.34468445,96.3442065,28.57058882,L,h,Lh
PH-NC-La,-0.31252915,0.611241671,0.0008458176847738124,30.20268531,29.582005600000006,8.44560358,M,m,Mm
PH-NC-Lu,-0.225920988,0.7769463409999999,0.0037421347495429406,38.67090203,38.00303474,9.44749949,M,m,Mm
PH-NC-Nd,-0.254919004,0.668193623,4.825479220940521e-06,29.28140474,29.28140474,9.24141609,M,h,Mh
PH-NCO-Al,-0.4040086020000001,0.935205272,0.00044376699654353894,48.57346924,48.57329731,8.52296398,M,m,Mm
PH-NCO-Bi,-0.10355974,0.681716036,0.0003092663953240929,37.08426217,37.08426217,8.48180755,M,m,Mm
PH-NCO-Ce,-0.70602356,0.679903362,0.00019072155994039286,23.61723171,23.61723171,9.27894147,M,m,Mm
PH-NCO-Co,-0.35005402700000005,0.485147589,0.000502776473926269,92.53934769,92.53971835,28.95446005,M,m,Mm
PH-NCO-Cr,-0.381292068,0.649869487,2.466426178961172e-05,86.17757712,86.17738478,24.69614445,M,m,Mm
PH-NCO-Fe,-0.253716505,0.596120293,0.0001948983970160656,57.07982174,57.0797255,-2.00425447,M,l,Ml
PH-NCO-Ga,-0.219584645,0.699743982,0.0003929306987171212,47.71188478,47.71165541,10.16760868,M,m,Mm
PH-NCO-Gd,-0.7397083529999999,0.591002173,1.1161535602753367e-05,26.77122622,27.30010393,5.43565442,M,m,Mm
PH-NCO-In,-0.225348443,0.61657661,0.00035981750086282367,30.34366303,30.34351192,-4.205541,M,l,Ml
PH-NCO-Ir,-0.36605764,0.411557749,0.0006745164193491897,89.57159984,89.57123524,28.81783195,M,m,Mm
PH-NCO-La,-0.7922428779999999,0.729700775,8.64687887218412e-05,31.03846739,31.74896564,8.44300033,M,m,Mm
PH-NCO-Lu,-0.735532503,0.840545853,0.0003393660181590728,51.416545899999996,51.416545899999996,16.1777035,M,m,Mm
PH-NCO-Nd,-0.7524512879999999,0.7546002340000001,0.00023847181280626744,39.06395772,39.06393898,11.62197377,M,m,Mm
PH-NCO-Rh,-0.444573125,0.426810882,5.3984346385761156e-05,87.31151,87.31137556,25.80403196,M,m,Mm
PH-NCO-Ru,-0.251507885,0.526680891,1.5166605192413226e-05,31.21630264,31.21620633,-24.922300399999997,M,l,Ml
PH-NCO-Sc,-0.7575454,0.783546315,2.4367744986308594e-05,28.94828987,28.94811802,-2.529833,M,l,Ml
PH-NCO-Sm,-0.760307145,0.756496748,0.00013742502371943206,41.50501249,41.50501249,12.99681067,M,m,Mm
PH-NCO-Y,-0.792992453,0.766511075,0.0005732622748300684,41.99558531,41.99558531,12.2920098,M,m,Mm
PH-NC-Rh,0.196567058,0.73456602,2.2622588192690478e-05,84.51350075,84.51328114,24.81207077,M,m,Mm
PH-NC-Ru,0.427656488,0.837867343,4.4127646411073526e-05,30.33839381,30.33839381,-29.07747076,L,l,Ll
PH-NCS-Al,-0.008844135,0.7325683359999999,0.0002460976272259579,50.13754316,50.13721306,10.02972391,M,m,Mm
PH-NCS-Bi,0.246646104,0.582541918,0.0002199970679764249,36.82576479,36.82576479,8.63437137,L,m,Lm
PH-NC-Sc,-0.1826599,0.8370773709999999,0.00010617850630992248,48.79100077,48.79066698,17.62601149,M,m,Mm
PH-NCS-Ce,-0.341582588,0.658903764,0.008666617903405237,23.94123878,21.17381539,9.85096448,M,m,Mm
PH-NCS-Co,0.104136211,0.562666118,4.1808365469849896e-05,103.78445511,103.78431591,32.30423646,M,m,Mm
PH-NCS-Cr,0.144271136,0.7646139559999999,2.539617081111097e-05,95.93552867,95.93526979,25.52721612,M,m,Mm
PH-NCS-Fe,0.20847003600000005,0.68237917,0.001263658995394621,59.89057876,59.89046016,-7.237493300000001,L,l,Ll
PH-NCS-Ga,0.184502852,0.6931373040000001,5.793981723628653e-05,54.93701641,54.93673706,11.44288718,M,m,Mm
PH-NCS-Gd,-0.380401626,0.596771044,1.4699777277954981e-05,33.32854109,33.32854109,9.48629848,M,m,Mm
PH-NCS-In,0.145583607,0.628235902,1.216197795486022e-05,33.53713717,33.53715439,4.96955528,M,m,Mm
PH-NCS-Ir,0.033140959,0.512326649,0.0003027129394308102,108.21448385,108.21400568,31.67566088,M,m,Mm
PH-NCS-La,-0.446616395,0.7001089220000001,6.803267307474687e-05,15.59086408,20.92821717,1.03106425,M,m,Mm
PH-NCS-Lu,-0.395460043,0.694866833,0.004410371316770896,40.54013091,40.54013091,7.92323617,M,m,Mm
PH-NC-Sm,-0.238839642,0.7289533570000001,0.000480479422554228,33.19303735,33.19303735,8.77489395,M,m,Mm
PH-NCS-Nd,-0.403801101,0.702916933,0.00019678287686195425,32.02277764,32.02277764,8.44506113,M,m,Mm
PH-NCS-Rh,-0.036229713,0.488740188,5.301237763153724e-05,100.09585693,100.09559775,28.92458859,M,m,Mm
PH-NCS-Ru,0.145168021,0.65829539,0.00028373451581455194,31.16722767,31.1670711,-30.95273813,M,l,Ml
PH-NCS-Sc,-0.34661627,0.71221618,6.581549432011033e-06,34.16577172,34.16557213,9.24153061,M,h,Mh
PH-NCS-Sm,-0.404967558,0.6979739079999999,0.000930517974620657,35.30659264,35.30657518,9.73425141,M,m,Mm
PH-NCS-Y,-0.431224173,0.692653727,2.5088720570543228e-06,34.94245017,34.94245017,10.004200099999998,M,h,Mh
PH-NC-Y,-0.28395732,0.7199984429999999,1.9300361999245533e-06,32.27555706,32.27555706,9.71167442,M,h,Mh
PH-NO-Al,0.02848388,1.63554053,1.04942716200581e-05,2.58242286,2.58242286,4.62304741,M,m,Mm
PH-NO-Bi,0.324213272,1.266544205,1.528806090942384e-05,17.40181477,15.65871033,-3.12372185,L,l,Ll
PH-NO-Ce,-0.58222479,1.080887518,0.00022526121718537695,35.50688031,35.50675298,-16.06716139,M,l,Ml
PH-NO-Co,0.010751346,1.012993287,0.00013426627531550625,55.96849384,55.96843199999999,0.37799499999999997,M,m,Mm
PH-NO-Cr,-0.023173464,1.214220404,7.586189124660395e-05,85.82825931,85.82807304,22.54144151,M,m,Mm
PH-NO-Fe,0.041200926,1.061005086,0.00027523491738355764,49.19824842,49.19818679,-10.48163525,M,l,Ml
PH-NO-Ga,0.18386447,1.287058824,0.0003374592876854161,-0.08469453,-0.08469453,-24.89076719,M,l,Ml
PH-NO-Gd,-0.511547802,1.085304832,0.002368446454036681,22.077961300000002,22.077961300000002,8.32379641,M,m,Mm
PH-NO-In,0.200577828,1.210887894,1.9293623991458577e-05,16.30582407,16.30564682,-6.69229215,L,l,Ll
PH-NO-Ir,0.027809514,0.960947983,0.00036991656288372284,75.85814174,75.85814174,14.5941134,M,m,Mm
PH-NO-La,-0.580105518,1.226739453,0.0013135742100091425,37.54477083,36.56319363,8.32502708,M,m,Mm
PH-NO-Lu,-0.534777054,1.356516976,7.792480306902626e-05,42.73156092,39.83662762,9.70014571,M,m,Mm
PH-NO-Nd,-0.395613246,1.383857524,0.00016553560462157592,33.92042988,33.92041131,7.41408576,M,m,Mm
PH-NO-Rh,-0.07057507,0.97508574,3.023983029827483e-05,50.70041108,50.7002905,-1.78968231,M,l,Ml
PH-NO-Ru,0.035389804,0.969216337,7.776948489261313e-05,32.19530217,32.195181899999994,-16.76573126,M,l,Ml
PH-NO-Sc,-0.408673758,1.4406363009999998,0.00027235277613168514,42.80338846,42.80312218,7.53495949,M,m,Mm
PH-NO-Sm,-0.375908228,1.427142181,0.0013390954874551034,21.72311513,21.72309517,7.28260033,M,m,Mm
PH-NO-Y,-0.4155722,1.455832035,0.0004071490057749008,37.06794046,37.06794046,8.696159,M,m,Mm
PH-OCN-Al,-0.154107085,1.185106789,0.0009992112782807798,45.71045293,45.71030175,6.90142105,M,m,Mm
PH-OCN-Bi,0.038930773,0.82420655,0.00012731775899499132,31.78533733,31.29468098,5.85314314,M,m,Mm
PH-OCN-Ce,-0.626140107,1.084677648,0.009785340381740237,33.29027685,33.29027685,11.36140835,M,m,Mm
PH-OCN-Co,-0.08529771,0.7499039059999999,0.00018878432943735093,81.77659297,81.77647826,25.40512316,M,m,Mm
PH-OCN-Cr,-0.122725348,0.908436207,8.05419359655552e-05,70.50308682,70.50289548,14.45717378,M,m,Mm
PH-OCN-Fe,0.020388378,0.870225177,0.0011685852136195385,40.17201258,40.17193598,-8.09518978,M,l,Ml
PH-OCN-Ga,0.014465333,0.93379396,0.0006254513191063474,46.56328074,46.56305383,11.74112326,M,m,Mm
PH-OCN-Gd,-0.5401745729999999,0.790535953,0.0011755113714579009,16.51506549,18.20082167,6.09278722,M,m,Mm
PH-OCN-In,-0.017460043,0.82446501,8.908057415540639e-05,14.73336347,14.73326035,-12.20701249,M,l,Ml
PH-OCN-Ir,-0.093395195,0.6842201940000001,0.001340127222246757,78.17886516,78.17850159,19.658650199999997,M,m,Mm
PH-OCN-La,-0.644827455,0.877116199,5.3278056759480295e-05,13.81858274,7.08845794,5.73867118,M,m,Mm
PH-OCN-Lu,-0.615697387,0.96038097,0.06705940007237275,79.26656122,90.10627527,18.92527761,M,m,Mm
PH-OCN-Nd,-0.578216685,0.928834837,0.00011018343585725132,39.05727553,39.05729347,12.11324667,M,m,Mm
PH-OCN-Rh,-0.185897328,0.685486679,0.00010263899663977337,77.70704925,77.70689635,23.29240819,M,m,Mm
PH-OCN-Ru,-0.008177638000000001,0.770011138,4.085349438003184e-05,9.96769887,9.96766052,-40.06898356,M,l,Ml
PH-OCN-Sc,-0.535588925,1.00550279,6.3832655373714e-05,47.47412449,47.47412449,16.40674015,M,m,Mm
PH-OCN-Sm,-0.5770717670000001,0.939732127,0.0005270055504845305,40.62070695,40.62068877,12.90493769,M,m,Mm
PH-OCN-Y,-0.594846663,0.964656865,0.00010474110435830236,37.61809725,37.61809725,8.6882879,M,m,Mm
PH-SCN-Al,0.092630304,0.834042775,0.00014980362601258303,74.8230315,74.82244106,18.20817219,M,m,Mm
PH-SCN-Bi,0.483815056,0.81971087,7.497776264326295e-05,25.89983046,25.89948363,5.48112731,L,m,Lm
PH-SCN-Ce,-0.313057968,1.012319217,4.196464300229621e-05,15.448348000000001,15.448348000000001,-5.46074173,M,l,Ml
PH-SCN-Co,0.134244319,0.592774226,2.6586143324670647e-06,94.24165913,94.24132365,29.89723443,M,h,Mh
PH-SCN-Cr,0.244603879,0.8649466990000001,0.0001281263785562658,42.36436996,42.36408146,-1.69342944,L,l,Ll
PH-SCN-Fe,0.219547302,0.693456437,1.4555320869405343e-05,-65.08227592,-65.08227592,-121.84587027,L,l,Ll
PH-SCN-Ga,0.223531462,0.7321659140000001,0.000348349129168752,44.93568247,44.93570021,5.78671176,L,m,Lm
PH-SCN-Gd,-0.283938744,2.857219509,1.7398389299563088e-05,30.07404903,29.83076356,4.50563862,M,m,Mm
PH-SCN-In,0.191467136,0.67411943,0.0008748691240831988,33.54349889,33.54349889,2.92077746,M,m,Mm
PH-SCN-Ir,0.072257017,0.551442708,1.5848174381621368e-05,94.04265024,94.04265024,30.77262966,M,m,Mm
PH-SCN-La,-0.28901504,0.857710277,0.00016908754119163039,23.46391364,23.56660198,3.49085889,M,m,Mm
PH-SCN-Lu,-0.254071548,0.836255328,0.04333190623496114,-73543.20352723,37.92575966,7.16533357,M,l,Ml
