"Compound","C11","C22","C12","C66"
"NCO-CN-Co",61.84321587,61.84317575,23.35973609,19.24172986
"NCO-CN-Cu",40.58614431,40.58610537,30.59478947,4.99566768
"NCO-CN-Fe",49.15420054,49.15422034,18.4304519,15.36188421
"NCO-CN-Mg",47.61299638,47.61297589,14.9879813,16.31250754
"NCO-CN-Mn",74.50672856,74.50672856,6.50122336,34.00276181
"NCO-CN-Ni",31.37683361,31.37683361,70.20286368,-19.41301503
"NCO-CN-Pb",26.54069703,26.54069703,6.48707575,10.02681992
"NCO-CN-Pd",42.22014366,42.2201242,24.92068398,8.64972984
"NCO-CN-Pt",55.17270117,55.17270117,32.49317756,11.33977143
"NCO-CN-Sr",25.30534182,25.30534182,4.1391918,10.58306535
"NCO-CN-Zn",45.58303297,45.58301326,30.577978,7.50251762
"NCO-F-Ba",28.93270043,28.93270043,8.79658652,10.06804737
"NCO-F-Be",52.30857443,52.30862408,87.59598344,-17.64368795
"NCO-F-Ca",47.25796,47.25792,13.2572,17.00038
"NCO-F-Cd",45.80150623,45.80144968,16.07803849,14.86171502
"NCO-F-Co",54.56179342,54.5617528,29.81583791,12.37296421
"NCO-F-Cu",-1404.66117204,-1404.661235,1476.06880936,-1440.36500119
"NCO-F-Fe",50.47652603,50.47654405,17.89194042,16.29230181
"NCO-F-Mg",69.82188745,69.82175891,19.19439337,25.31370113
"NCO-F-Mn",58.43405449,58.87173829,25.65276856,16.75902838
"NCO-F-Ni",24.72456837,24.72454877,45.4541307,-10.36478116
"NCO-F-Pb",33.31151129,33.31149244,12.35049562,10.48051725
"NCO-F-Pd",-31.63195361,-31.63190142,79.45133485,-55.54162684
"NCO-F-Pt",21.32332304,21.32330305,37.52510407,-8.10089051
"NCO-F-Sr",38.50796513,38.50790815,12.39739013,13.0552685
"NCO-F-Zn",64.28882,64.28878,28.56628,17.86126
"NCO-I-Ba",17.82695365,17.82697739,4.80752655,6.50971355
"NCO-I-Be",59.72116,59.72108,15.73892,21.9911
"NCO-I-Ca",25.52115339,25.52115339,8.62501778,8.44807948
"NCO-I-Cd",13.86790521,13.86790521,28.929513,-7.53080389
"NCO-I-Co",29.33321479,29.33321479,32.36374415,-1.51526467
"NCO-I-Cu",16.64368676,16.64368676,24.50421772,-3.93025419
"NCO-I-Fe",18.69487472,18.69484364,3.70246149,7.49619884
"NCO-I-Mg",27.00363636,27.00363636,12.23091583,7.38636026
"NCO-I-Mn",7.93578324,7.93578324,4.72558018,1.60508962
"NCO-I-Ni",17.86515197,17.86515197,27.25581887,-4.69533344
"NCO-I-Pb",19.8590607,19.8590607,6.48492858,6.68706605
"NCO-I-Pd",11.34527045,11.34527045,20.57688943,-4.61579833
"NCO-I-Pt",-7.64323737,-7.64323737,18.85546816,-13.2493421
"NCO-I-Sr",23.08861695,23.08861695,6.644111,8.2222412
"NCO-I-Zn",-44.98584,-44.9858,99.5653,-72.27556
"NCO-NC-Ba",22.38812064,22.38812064,4.73446464,8.82682799
"NCO-NC-Be",43.9437909,43.94375138,77.57883139,-16.81754
"NCO-NC-Ca",34.5239214,34.52387229,5.66215694,14.43086586
"NCO-NC-Cd",41.47828185,41.47826551,16.26399942,12.60714121
"NCO-NC-Co",52.47338,52.47336,33.56816,9.4526
"NCO-NC-Cu",33.28366297,33.28366297,35.39025354,-1.05329528
"NCO-NC-Fe",58.59137447,58.59135506,18.92868645,19.8313343
"NCO-NC-Mg",52.35729929,52.35728363,21.50949306,15.42389528
"NCO-NC-Mn",61.66232781,61.6623485,13.61805211,24.02214819
"NCO-NC-Ni",-96.08699403,-96.08697425,177.85485144,-136.97091285
"NCO-NC-Pb",25.12363235,25.12358126,8.4986666,8.31246584
"NCO-NC-Pd",22.22044274,22.22042332,37.59952064,-7.68954865
"NCO-NC-Pt",23.59396349,23.59396349,48.81019868,-12.60811759
"NCO-NC-Sr",28.32139243,28.32139243,6.46971478,10.92583882
"NCO-NC-Zn",44.72652438,44.72650492,34.2464317,5.24004634
"NCS-Br-Ba",19.13169688,19.13166465,4.22462222,7.45352927
"NCS-Br-Be",65.10365444,65.10362011,30.03422056,17.53469977
"NCS-Br-Ca",28.75749571,28.7574777,9.33232095,9.71258738
"NCS-Br-Cd",29.63766492,29.63762876,17.76059071,5.9385371
"NCS-Br-Co",36.40786106,36.40786106,35.69370692,0.35708558
"NCS-Br-Cu",-27.69828,-27.69826,70.74278,-49.22052
"NCS-Br-Fe",-2267.87472035,-2267.87333603,-2279.50430569,5.81514718
"NCS-Br-Mg",40.56900527,40.56895136,18.45764631,11.05566151
"NCS-Br-Mn",40.25182038,40.25178633,12.03106626,14.11036854
"NCS-Br-Ni",-191.50441447,-191.50413204,254.61913371,-223.0617072
"NCS-Br-Pb",22.33201934,22.33198358,6.37601507,7.97798425
"NCS-Br-Pd",7.37482203,7.37482203,24.57929492,-8.60223644
"NCS-Br-Pt",4.72017156,4.72017156,32.35751836,-13.81868219
"NCS-Br-Sr",22.68681026,22.6867926,6.58000641,8.05340192
"NCS-Br-Zn",38.55874144,38.55870575,24.86874918,6.84497828
"NCS-Cl-Ba",20.36557453,20.36555818,4.00280408,8.18138522
"NCS-Cl-Be",68.50008468,68.5000043,37.53457331,15.48273157
"NCS-Cl-Ca",30.40863267,30.40863267,8.9984184,10.70510713
"NCS-Cl-Cd",32.99334522,32.99331781,18.99119915,7.00106618
"NCS-Cl-Co",35.27860132,35.27856793,41.42011635,-3.07075751
"NCS-Cl-Cu",-165.04263506,-165.04257501,217.75644119,-191.39951811
"NCS-Cl-Fe",-162.32063894,-162.32049006,-201.42033108,19.54987915
"NCS-Cl-Mg",44.98144921,44.98146678,21.26676672,11.85734124
"NCS-Cl-Mn",49.82832299,49.82830596,18.44110856,15.69360721
"NCS-Cl-Ni",-48.96959992,-48.96953995,110.17144939,-79.57050466
"NCS-Cl-Pb",22.87141651,22.87138073,6.0864001,8.39249925
"NCS-Cl-Pd",2.13761358,2.13761358,24.97723893,-11.41981267
"NCS-Cl-Pt",-5.35468663,-5.35468663,34.78853138,-20.07160901
"NCS-Cl-Sr",25.53722008,25.53722008,4.92125437,10.30799145
"NCS-Cl-Zn",22.20401574,22.20398069,51.20095907,-14.49848919
"NCS-CN-Ba",21.45099696,21.45097804,3.25858637,9.09620529
"NCS-CN-Be",25.38493023,25.38491123,80.33766315,-27.47637595
"NCS-CN-Ca",33.33405216,33.33405216,6.1787385,13.57764734
"NCS-CN-Cd",36.66036159,36.6603256,18.0103828,9.32497139
"NCS-CN-Co",63.25365315,63.25357687,19.92713688,21.66322952
"NCS-CN-Cu",31.8058442,31.80580707,34.82179161,-1.50799226
"NCS-CN-Fe",90.34777938,90.34781725,26.60602724,31.87087607
"NCS-CN-Mg",47.80864433,47.80859331,17.41633815,15.19612757
"NCS-CN-Mn",56.76508309,56.76508309,7.32290266,24.72108182
"NCS-CN-Ni",14.2810736,14.2810736,64.62126262,-25.17009451
"NCS-CN-Pb",28.14976847,28.14976847,7.35242292,10.39867277
"NCS-CN-Pd",38.80264816,38.8025921,28.44901755,5.17680596
"NCS-CN-Pt",53.64218827,53.64216969,36.9552976,8.34343604
"NCS-CN-Sr",26.7068904,26.70687129,4.35960765,11.17364137
"NCS-CN-Zn",31.77799187,31.77791777,45.16895231,-6.69548948
"NCS-F-Ba",27.25424757,27.25424757,6.10716469,10.57355103
"NCS-F-Be",13.53305814,13.53310176,122.82738224,-54.64714751
"NCS-F-Ca",49.8837012,49.88361037,12.76305781,18.56031261
"NCS-F-Cd",49.82599696,49.82594977,19.74325841,15.0413614
"NCS-F-Co",53.38484635,53.38480751,30.841073,11.27187696
"NCS-F-Cu",-23.45089155,-23.45087304,95.80250145,-59.6266965
"NCS-F-Fe",58.57140569,58.57140569,16.37679125,21.09731627
"NCS-F-Mg",70.31969313,70.31935223,23.62428108,23.34761227
"NCS-F-Mn",52.4335495,52.43344987,11.35080809,20.54133085
"NCS-F-Ni",30.71259208,30.71253553,44.57532313,-6.93138437
"NCS-F-Pb",34.19678649,34.19674897,11.27725801,11.45975486
"NCS-F-Pd",16.61950473,16.61948474,38.23316011,-10.80684768
"NCS-F-Pt",-129.58284587,-129.58278587,197.27343138,-163.42812863
"NCS-F-Sr",40.0358603,40.03576672,10.87925066,14.5782861
"NCS-F-Zn",58.09972986,58.09965904,36.68671293,10.7064819
"NCS-I-Ba",17.02302614,17.02301014,3.3142816,6.85436427
"NCS-I-Be",57.17971734,57.17964835,15.88417755,20.64776126
"NCS-I-Ca",29.86917793,29.86915991,7.30202929,11.2835653
"NCS-I-Cd",-114.81303177,-114.81297876,156.61050481,-135.71175062
"NCS-I-Co",-81.96023679,-81.9601159,143.67230081,-112.81623426
"NCS-I-Cu",6.54080749,6.54080749,8.97797862,-1.2185968
"NCS-I-Fe",42.47770616,42.47765483,22.36899894,10.05434505
"NCS-I-Mg",7.39850223,7.39850223,45.85918848,-19.23034312
"NCS-I-Mn",-4.02581683,-4.02581683,-26.97092081,11.47255198
"NCS-I-Ni",19.46158551,19.46158551,15.04313883,2.20921242
"NCS-I-Pb",21.25427186,21.25425529,6.98524133,7.13451526
"NCS-I-Pd",13.52564142,13.52564142,25.35885851,-5.91660854
"NCS-I-Pt",10.95254302,10.95252377,30.81296549,-9.93021123
"NCS-I-Sr",22.91382958,22.91381214,4.83696299,9.03842457
"NCS-I-Zn",37.28543133,37.28541359,13.83863168,11.72339982
"NCS-NC-Ba",22.59726902,22.59726902,3.18430025,9.70649196
"NCS-NC-Be",26.3774204,26.37738465,91.6773008,-32.6499402
"NCS-NC-Ca",29.83668543,29.83663462,12.13853077,8.84905192
"NCS-NC-Cd",39.78110955,39.78107227,17.66988211,11.05561371
"NCS-NC-Co",50.3494196,50.34940056,34.29655855,8.02644004
"NCS-NC-Cu",21.74381922,21.74381922,37.53851845,-7.89734961
"NCS-NC-Fe",73.4703109,73.4703109,6.03042705,33.71993259
"NCS-NC-Mg",53.67891722,53.67884368,20.42944394,16.62470906
"NCS-NC-Mn",58.82403701,58.82401781,14.75090749,22.03656475
"NCS-NC-Ni",-30.31196361,-30.31192628,109.94198751,-70.12696623
"NCS-NCO-Ba",24.31378172,24.31372889,6.09605265,9.10885573
"NCS-NCO-Be",4.84875352,4.84875352,129.10470291,-62.12796553
"NCS-NCO-Ca",41.93555051,41.93555051,10.85734863,15.53910093
"NCS-NCO-Cd",47.08502308,47.08502308,18.77170991,14.15666539
"NCS-NCO-Co",18.23564479,18.23564479,77.35583612,-29.56009566
"NCS-NCO-Cu",-821.11230095,-821.11289584,897.15705585,-859.13484151
"NCS-NCO-Fe",57.02395077,57.02393137,20.89115896,18.0663862
"NCS-NCO-Mg",66.2131164,66.21303928,20.80994675,22.70156554
"NCS-NCO-Mn",66.30168948,66.30168948,18.75712813,23.77228067
"NCS-NCO-Ni",-61.83712507,-61.83702947,142.06611877,-101.95159324
"NCS-NCO-Pb",30.30050114,30.30044615,9.60145008,10.3495072
"NCS-NCO-Pd",12.24108727,12.24106786,39.47692553,-13.61792883
"NCS-NCO-Pt",14.66682943,14.66681007,53.00548202,-19.16932629
"NCS-NCO-Sr",31.91465169,31.91463369,7.93470302,11.98997433
"NCS-NCO-Zn",52.09768822,52.09766884,40.86386801,5.61690041
"NCS-NC-Pb",29.35879838,28.72376877,9.64843358,9.67428167
"NCS-NC-Pd",17.55121661,17.55119802,39.83946011,-11.14412175
"NCS-NC-Pt",20.89703455,20.89701582,53.47269578,-16.28783997
"NCS-NC-Sr",27.19193496,27.19191858,4.36407906,11.41392795
"NCS-NC-Zn",-3.03797266,-3.03795429,80.07784782,-41.55790106
"NO-Br-Ba",16.18619296,16.18617938,5.2317815,5.47720573
"NO-Br-Be",48.21727585,48.21725227,23.12153229,12.54787177
"NO-Br-Ca",19.48365856,19.48365856,8.44344408,5.52010724
"NO-Br-Cd",23.15747396,23.15743616,7.90835609,7.62455893
"NO-Br-Co",35.68565616,35.68565616,12.91106225,11.38729695
"NO-Br-Cu",4.2825767,4.2825767,-2.78602897,3.53430284
"NO-Br-Fe",-3158.90081838,-3158.90069499,-3152.44684191,-3.22696767
"NO-Br-Mg",40.41537995,40.41534252,11.95916232,14.22809009
"NO-Br-Mn",62.04885716,62.0488813,36.02412253,13.01237938
"NO-Br-Ni",35.77255557,35.77251825,10.02456473,12.87398298
"NO-Br-Pb",3.73057875,3.73057875,20.9961521,-8.63277557
"NO-Br-Pd",21.24714762,21.24714762,12.42124997,4.41294882
"NO-Br-Pt",-21.61570132,-21.61570132,14.42696647,-18.02134186
"NO-Br-Sr",12.33791446,12.33789647,1.9440848,5.19691482
"NO-Br-Zn",31.63932391,31.63930144,11.71474164,9.96229113
"NO-Cl-Ba",17.43900192,17.43900192,5.39752629,6.02072739
"NO-Cl-Be",70.47552155,70.47547444,33.55014367,18.46266538
"NO-Cl-Ca",20.43355803,20.43355803,10.02924169,5.20214684
"NO-Cl-Cd",25.13006724,25.13006724,9.94078739,7.59463992
"NO-Cl-Co",5.78934525,5.78932224,71.20197751,-32.70632763
"NO-Cl-Cu",43.36688909,43.3668749,20.49650552,11.43518468
"NO-Cl-Fe",-115.13568395,-115.13566089,-104.96745516,-5.08410286
"NO-Cl-Mg",43.843875,43.84385656,13.95786894,14.9429938
"NO-Cl-Mn",21.15087592,21.15087592,66.75868453,-22.80389568
"NO-Cl-Ni",63.7419453,63.74186532,16.02575921,23.85807305
"NO-Cl-Pb",10.4877054,10.48768595,13.25133266,-1.38181363
"NO-Cl-Pd",38.4693443,38.46933157,12.24799138,13.11067646
"NO-Cl-Pt",49.29188492,49.29188492,13.76046171,17.7657116
"NO-Cl-Sr",12.35392841,12.35392841,2.58913961,4.8823944
"NO-Cl-Zn",42.06471262,42.06465782,13.4365282,14.31408307
"NO-CN-Ba",21.26923369,21.26923369,5.67063829,7.79929769
"NO-CN-Be",67.81716321,67.81716321,24.2328228,21.79218183
"NO-CN-Ca",18.68063946,18.68063946,7.57960263,5.5505286
"NO-CN-Cd",23.32348998,23.32347391,11.21220491,6.05563449
"NO-CN-Co",89.58970801,89.58975365,35.17214854,27.20877973
"NO-CN-Cu",-24.82897694,-24.82895649,39.55792257,-32.19343953
"NO-CN-Fe",105.75568203,105.75570546,46.40492083,29.6753806
"NO-CN-Mg",37.85865445,37.85865445,11.67470505,13.0919747
"NO-CN-Mn",133.14500088,133.14504256,34.21985638,49.46259309
"NO-CN-Ni",79.1140784,79.1140784,31.75410751,23.67998544
"NO-CN-Pb",11.88087784,11.88086245,2.11983604,4.8805209
"NO-CN-Pd",50.88753592,50.88749517,23.61433068,13.63660261
"NO-CN-Pt",77.4714653,77.4714653,27.50314217,24.98415135
"NO-CN-Sr",14.85591866,14.85591866,-3.22120515,9.03857078
"NO-CN-Zn",35.66063214,35.66055155,13.11028089,11.27515547
"NO-F-Ba",18.80189435,18.80189435,4.7348608,7.03352611
"NO-F-Be",113.9653397,113.96541904,46.66342232,33.65098844
"NO-F-Ca",29.35926884,29.47875578,17.83339076,5.76030859
"NO-F-Cd",32.22469832,32.22465875,15.53811553,8.3432716
"NO-F-Co",71.7546578,71.75458019,63.27484269,4.23989785
"NO-F-Cu",43.39211412,43.39211412,8.21009585,17.59099891
"NO-F-Fe",98.36476077,98.36478507,35.44443567,31.46016254
"NO-F-Mg",61.93148143,61.93133809,20.76670227,20.58234862
"NO-F-Mn",26.60495695,26.60491929,-14.87344879,20.73920287
"NO-F-Ni",79.13559084,79.13556758,21.25634247,28.93961255
"NO-F-Pb",13.40994708,13.40994708,20.29099378,-3.44051369
"NO-F-Pd",39.91637252,39.91637252,8.1311327,15.89260854
"NO-F-Pt",61.96124442,61.9612694,18.99596183,21.48265378
"NO-F-Sr",26.64719473,26.64713558,12.84461253,6.90128124
"NO-F-Zn",52.17616118,52.17614044,20.58414875,15.79600621
"NO-I-Ba",15.80888563,15.80888563,5.43148338,5.18871258
"NO-I-Be",36.10581623,36.10579852,0.78022228,17.66278812
"NO-I-Ca",15.42586392,15.42584715,2.5871741,6.41934491
"NO-I-Cd",19.68227779,19.68227779,6.86742727,6.40742526
"NO-I-Co",41.9513784,41.95132605,11.10792349,15.42171
"NO-I-Cu",-37.31837468,-37.31833837,-26.36828159,-5.47503746
"NO-I-Fe",44.86422797,44.86425465,11.06772138,16.89826663
"NO-I-Mg",32.38945926,32.38942244,6.42553207,12.98195438
"NO-I-Mn",43.22877277,43.22880035,11.05398768,16.08739254
"NO-I-Ni",-4.48169463,-4.48169463,5.67755303,-5.07963482
"NO-I-Pb",13.88062756,13.88062756,11.89227911,0.99417422
"NO-I-Pd",2.34159476,2.34159476,0.97893321,0.68133077
"NO-I-Pt",-16.02082567,-16.02082567,39.55220498,-27.78651532
"NO-I-Sr",15.63823638,15.63825912,3.82193273,5.90816319
"NO-I-Zn",25.43923884,25.43923884,7.98985838,8.72469936
"NO-NC-Ba",18.19301146,18.19301146,2.15370345,8.01964676
"NO-NC-Be",61.04081545,61.04077087,55.54772931,2.74652078
"NO-NC-Ca",23.10177822,23.10174522,11.145947,5.97789911
"NO-NC-Cd",28.66719355,28.66715448,12.13476514,8.26620443
"NO-NC-Co",78.93846481,78.93846481,36.02290801,21.45777839
"NO-NC-Cu",48.01971914,48.01969846,26.26185347,10.87893283
"NO-NC-Fe",98.82095217,98.82099962,40.4963942,29.16229084
"NO-NC-Mg",46.1432769,46.1432598,16.76781892,14.68772898
"NO-NC-Mn",123.08364535,123.08374402,29.19287129,46.94541169
"NO-NC-Ni",73.196283,73.19621754,14.1289165,29.53366142
"NO-NCO-Ba",10.48971241,10.48969456,-0.1684115,5.32906196
"NO-NCO-Be",81.56756108,81.56758318,56.53074793,12.51841762
"NO-NCO-Ca",27.39568598,27.39568598,16.87232076,5.26168261
"NO-NCO-Cd",33.92687884,33.92689723,16.47524657,8.72582533
"NO-NCO-Co",69.86554504,69.86556752,37.15986139,16.35284182
"NO-NCO-Cu",51.72592653,51.72592653,20.52978148,15.59806171
"NO-NCO-Fe",95.93811402,95.93807857,40.54652425,27.69578602
"NO-NCO-Mg",59.60322243,59.60318598,20.28877868,19.65722187
"NO-NCO-Mn",-11.93659821,-11.93659821,-73.3679571,30.71569157
"NO-NCO-Ni",85.17020802,85.17016409,23.29317336,30.93851733
"NO-NCO-Pb",10.53239281,10.53237459,18.72089859,-4.094262
"NO-NCO-Pd",50.8548681,50.8548681,15.11553269,17.86967845
"NO-NCO-Pt",64.56737774,64.56739942,17.71763887,23.42485859
"NO-NCO-Sr",9.6330619,5.72162885,22.17863909,5.28528872
"NO-NCO-Zn",53.30199221,53.30194905,17.93206633,17.68494136
"NO-NC-Pb",9.94814116,9.94812499,10.84231594,-0.44709547
"NO-NC-Pd",50.17295785,50.03029971,12.38642236,18.89987279
"NO-NC-Pt",64.80231958,64.80236174,23.2423443,20.78000871
"NO-NCS-Ba",10.82587466,10.82587466,-4.14898864,7.48743165
"NO-NCS-Be",44.79787421,44.79787421,57.43065885,-6.31639231
"NO-NCS-Ca",31.22850261,31.2284816,14.48203208,8.37323526
"NO-NCS-Cd",37.12649309,37.12643466,14.42750116,11.34948622
"NO-NCS-Co",62.13710889,62.13713106,25.66019424,18.2384684
"NO-NCS-Cu",37.18857785,37.18857785,21.18171935,8.00343977
"NO-NCS-Fe",67.3350385,67.33506172,22.66695768,22.3340404
"NO-NCS-Mg",56.3723984,56.37235504,19.93684167,18.21776752
"NO-NCS-Mn",84.74282675,84.74285049,15.46159164,34.64061755
"NO-NCS-Ni",70.93593763,70.93591634,22.69942596,24.11825583
"NO-NCS-Pb",7.25438157,7.25438157,17.11723737,-4.9314279
"NO-NCS-Pd",45.96825179,45.96823122,16.77072012,14.59875555
"NO-NCS-Pt",70.26528996,70.26524717,19.13216734,25.56655061
"NO-NC-Sr",8.15438398,8.15436962,-5.94690164,7.05063563
"NO-NCS-Sr",20.83942299,20.83940329,8.11338157,6.36303055
"NO-NCS-Zn",54.98072787,54.98070703,19.17762957,17.90153872
"NO-NC-Zn",45.24181339,45.24179719,14.73388021,15.25396659
"OCN-Br-Ba",17.34068249,17.34066914,2.33758542,7.50154185
"OCN-Br-Be",47.53957053,47.53959337,39.79224664,3.87366194
"OCN-Br-Ca",24.28573257,24.28573257,4.73922949,9.77326199
"OCN-Br-Cd",23.23153219,23.23153219,13.42797539,4.90177839
"OCN-Br-Co",-14.24164865,-14.24163395,70.90506998,-42.57335197
"OCN-Br-Cu",-106.26885074,-106.26887096,128.04981833,-117.15933453
"OCN-Br-Fe",13.44605827,13.44605827,-2.44943256,7.94774541
"OCN-Br-Mg",37.43871565,37.43867588,17.35378452,10.04244567
"OCN-Br-Mn",30.44765536,30.44767685,13.2797239,8.58395498
"OCN-Br-Ni",-47.46914357,-47.46912331,85.68807227,-66.57860792
"OCN-Br-Pb",17.95709163,17.95711151,6.89078586,5.53316282
"OCN-Br-Pd",-22.15855145,-22.15855145,61.50521687,-41.83188416
"OCN-Br-Pt",8.13694347,4.09303663,49.97973343,-21.466932
"OCN-Br-Sr",21.62973068,21.62975213,3.45675425,9.08649894
"OCN-Br-Zn",-2.14829523,-2.14829523,48.17178593,-25.16004058
"OCN-Cl-Ba",19.37835964,19.37835964,2.44021371,8.46907296
"OCN-Cl-Be",6.91614032,6.91614032,93.62427595,-43.35406781
"OCN-Cl-Ca",29.11472031,29.11472031,5.56817047,11.77328538
"OCN-Cl-Cd",28.70777517,28.70777517,12.61906254,8.04435631
"OCN-Cl-Co",20.39154452,20.39156454,38.84572069,-9.22707807
"OCN-Cl-Cu",-321.93623979,-321.93597151,355.20843554,-338.57226544
"OCN-Cl-Fe",43.10020247,43.1001634,17.35244113,12.87386113
"OCN-Cl-Mg",39.2633988,39.26341992,14.24514988,12.50913502
"OCN-Cl-Mn",38.2549662,38.2549662,19.7907591,9.23210354
"OCN-Cl-Ni",-1.35322076,-1.35322076,50.86058943,-26.10689509
"OCN-Cl-Pb",17.579016,17.579016,7.96205266,4.80848166
"OCN-Cl-Pd",0.00955351,0.00955351,48.32076277,-24.15561392
"OCN-Cl-Pt",-205.38580959,-205.38577383,273.94190919,-239.66385045
"OCN-Cl-Sr",21.47948692,21.47948692,4.36457486,8.55746619
"OCN-Cl-Zn",38.44591048,38.44584569,25.89066876,6.27760465
"OCN-CN-Ba",21.77470516,21.77466431,1.80626689,9.98420552
"OCN-CN-Be",-119.46050665,-119.46038503,221.39463768,-170.42753416
"OCN-CN-Ca",35.3537589,35.35374289,7.56369566,13.89502361
"OCN-CN-Cd",35.32061221,35.32059586,14.60278965,10.35891127
"OCN-CN-Co",29.88749164,29.88745999,29.44584277,0.22082443
"OCN-CN-Cu",-90.45565939,-90.45551673,163.04932806,-126.75246202
"OCN-CN-Fe",13.50169065,13.50169065,18.49540042,-2.49684695
"OCN-CN-Mg",46.67830307,46.67825536,11.89295398,17.39266659
"OCN-CN-Mn",33.6519275,33.65191058,11.73068427,10.96060469
"OCN-CN-Ni",18.68564339,18.68564339,49.02904109,-15.17169884
"OCN-CN-Pb",24.08641418,24.08639794,5.00940324,9.53850547
"OCN-CN-Pd",34.90219609,34.9021467,27.37680842,3.76267737
"OCN-CN-Pt",41.56753456,41.56751807,30.21976623,5.67387591
"OCN-CN-Sr",27.54474976,27.54474976,4.58768865,11.47852263
"OCN-CN-Zn",43.74099594,43.74101188,27.94152802,7.89974193
"OCN-F-Ba",18.96742927,18.96742927,1.69021654,8.63861527
"OCN-F-Be",67.64624439,67.64629764,87.24508446,-9.79940672
"OCN-F-Ca",46.64077184,46.64074315,11.02519337,17.80778206
"OCN-F-Cd",43.01982592,43.01979666,17.34464048,12.83757809
"OCN-F-Co",53.42167418,53.42163459,35.06796812,9.17683983
"OCN-F-Cu",5.38149054,5.38147683,73.10145571,-33.85998258
"OCN-F-Fe",60.11936821,60.11936821,17.19329213,21.46303803
"OCN-F-Mg",72.70468317,72.70455676,17.84953164,27.42754767
"OCN-F-Mn",35.21284267,35.2128273,20.74003826,7.23639451
"OCN-F-Ni",55.01452343,55.01445588,35.67694683,9.66876128
"OCN-F-Pb",32.31332172,32.31330764,11.84248602,10.23540377
"OCN-F-Pd",-24.28889934,-24.28887303,94.88685253,-59.58786278
"OCN-F-Pt",-1160.44537371,-1160.44441989,1253.49806285,-1206.97148936
"OCN-F-Sr",35.52640816,35.52637188,7.16577113,14.18030037
"OCN-F-Zn",64.16084731,64.16083298,27.03058247,18.56513242
"OCN-I-Ba",16.77783222,16.77780489,3.07135303,6.85323959
"OCN-I-Be",47.09016393,47.09009971,11.90548359,17.59233214
"OCN-I-Ca",26.13240214,26.13238614,6.32807568,9.90215523
"OCN-I-Cd",9.33640694,9.33639111,24.66031826,-7.66196357
"OCN-I-Co",16.75816789,16.75815161,25.76454435,-4.50319636
"OCN-I-Cu",-334.45081299,-334.45053204,317.9422257,-326.19644541
"OCN-I-Fe",20.79851095,20.79849437,15.60394604,2.59727416
"OCN-I-Mg",-9.71322772,-9.71322772,48.53729334,-29.12526875
"OCN-I-Mn",11.2268808,11.2268643,24.02477963,-6.39894941
"OCN-I-Ni",-88.78114109,-88.78114109,120.47859497,-104.6298574
"OCN-I-Pb",18.18496726,18.18496726,6.37106738,5.90694257
"OCN-I-Pd",-47.31109418,-47.31103077,65.28903792,-56.30004227
"OCN-I-Pt",13.00360993,13.00360993,34.56005919,-10.77822463
"OCN-I-Sr",21.61208273,21.61206735,5.51419648,8.04895081
"OCN-I-Zn",28.71687826,28.71686212,12.02568505,8.3455966
"OCN-NC-Ba",21.63610225,21.63610225,1.2881701,10.17396607
"OCN-NC-Be",53.86744036,53.867366,64.69946537,-5.41603481
"OCN-NC-Ca",34.64731516,34.64726815,8.81944737,12.91391822
"OCN-NC-Cd",40.20406103,40.20402932,14.71509291,12.74447613
"OCN-NC-Co",16.56488575,16.56488575,44.14311223,-13.78912073
"OCN-NC-Cu",-77.3886073,-77.38857581,136.67256648,-107.03057115
"OCN-NC-Fe",45.00685616,45.00685616,16.30906877,14.34890099
"OCN-NC-Mg",48.39519727,48.39516614,22.6527465,12.8712176
"OCN-NC-Mn",48.18065865,48.18065865,27.54717974,10.31673176
"OCN-NC-Ni",13.16733945,13.16732383,52.53445572,-19.68356594
"OCN-NCO-Ba",20.77090218,20.77088494,9.40232135,5.68428179
"OCN-NCO-Be",66.00790874,66.00787538,72.95956531,-3.47582828
"OCN-NCO-Ca",43.30426212,43.30424434,12.14833602,15.57796304
"OCN-NCO-Cd",45.08703771,45.08703771,18.07051889,13.50825045
"OCN-NCO-Co",17.11594976,17.11594976,51.15125992,-17.01764695
"OCN-NCO-Cu",45.93454266,45.93456005,32.5023732,6.71608473
"OCN-NCO-Fe",43.42677973,43.42676372,20.69160128,11.36758121
"OCN-NCO-Mg",63.04555454,63.04551989,17.47174309,22.78689706
"OCN-NCO-Mn",36.73674641,36.73672951,20.13056703,8.30308969
