Compound,Hessian_eig_min_abs,C11,C22,C66,Dyn_stability_level
S-Br-Al,1.4259506182578698e-05,55.84436299,55.84410297,10.37021217,m
S-Br-Bi,7.524481503142931e-06,33.56632565,33.56632565,11.74582231,h
S-Br-Ce,8.052145723710744e-06,34.50834531,34.50834531,11.61139088,h
S-Br-Co,0.00018874135118139272,74.61289038,74.61274994,29.84080593,m
S-Br-Cr,6.524305509079195e-05,45.10104264,45.10082311,22.05719752,m
S-Br-Fe,0.00021980345005016177,73.64669296,73.64654495,28.30713634,m
S-Br-Ga,0.0012862583882534855,-23.15412575,-23.15402058,-62.85602244,l
S-Br-Gd,1.099824807963523e-06,40.7547256,40.75474224,14.58753716,h
S-Br-In,3.110165655677386e-05,43.82880998,43.828492700000005,11.23355625,m
S-Br-Ir,2.7393439686976444e-05,71.05299609999999,71.05273566,27.38166238,m
S-Br-La,0.005242865664818237,33.36018108,33.36019666,11.63674386,m
S-Br-Lu,4.050219657225122,46.65853554,46.65853554,17.04525514,l
S-Br-Nd,5.7676373858563636e-05,36.733645700000004,36.73362958,12.9833672,m
S-Br-Rh,4.427270499529597e-05,67.36544176,67.36531322,24.59776423,m
S-Br-Ru,2.2513694738068015e-05,77.44219323,77.44217722,24.6480625,m
S-Br-Sc,3.026661981585546e-05,50.29408553,50.29386356,18.52689811,m
S-Br-Sm,1.1630134145496673e-05,38.39012747,38.38998118,13.75011025,m
S-Br-Y,2.835624074251365e-06,41.17595441,41.17564106,14.75287562,h
S-Cl-Al,1.6447451820087095e-05,33.71055818,33.71046715,-11.99599546,l
S-Cl-Bi,1.04465564137964e-06,34.53519065,34.53519065,12.42369455,h
S-Cl-Ce,0.00013320258116366026,35.52027436,35.52029036,12.87597966,m
S-Cl-Co,0.0001318433224019408,79.62153964,79.62148381,30.3279452,m
S-Cl-Cr,0.00014956901101340517,67.08065877,67.08047799,34.93748607,m
S-Cl-Fe,0.0028205094347287115,62.806246200000004,62.80612603,21.81818599,m
S-Cl-Ga,0.00013873077365718746,-177.69627439,-177.69559445,-218.92796656,l
S-Cl-Gd,8.723591957986741e-05,42.64208291,42.64208291,15.55017536,m
S-Cl-In,0.00031111327176536294,38.19911118,38.19885975,6.64781278,m
S-Cl-Ir,5.288496070605987e-05,73.59068264,73.59047199,28.09169796,m
S-Cl-La,0.002697306444624388,34.85611251,34.855954,12.70246448,m
S-Cl-Lu,6.06808445973976,47.15886298,47.15886298,17.70797328,l
S-Cl-Nd,6.887154655667508e-05,36.7840819,36.7840819,13.8722552,m
S-Cl-Rh,6.579847159020915e-05,68.02799731,68.02786435,25.10088148,m
S-Cl-Ru,6.200412811518278e-05,26.29278845,26.29273204,-11.52161982,l
S-Cl-Sc,7.613598601871809e-06,49.74291135,49.74275394,18.80459772,h
S-Cl-Sm,1.8580849176681306e-05,37.91626067,37.91614575,14.517865599999999,m
S-Cl-Y,8.28151833428715e-05,41.57153054,41.57126047,15.49079029,m
S-CN-Al,3.107584875776043e-05,35.37927054,35.37927054,-17.2599554,l
S-CN-Bi,0.00012013018759504219,45.39786874,45.39786874,15.79558493,m
S-CN-Ce,4.321447543376502e-05,37.20856569,37.20856569,14.43003389,m
S-CN-Co,0.0007344128411860537,8.74911258,8.74911258,-43.4777342,l
S-CN-Cr,0.0007618178209023853,113.38066639,113.38052528,46.15650448,m
S-CN-Fe,9.879710963780984e-06,-1.28576623,-1.28576623,-53.87926483,l
S-CN-Ga,0.00011075570295915239,44.21368754,44.21360703,-2.82273612,l
S-CN-Gd,5.9809541545414004e-05,41.01263104,41.01261424,15.88875633,m
S-CN-In,0.000368619016818143,-33.19626206,-33.1960773,-64.27160271,l
S-CN-Ir,3.631628057166928e-05,92.23504913,92.23484313,30.4060453,m
S-CN-La,0.006916513250941624,35.599059999999994,35.59904,13.2089,m
S-CN-Lu,0.3425926918121713,43.88748774,43.88719431,17.25198375,m
S-CN-Nd,4.958203709649741e-05,37.3235207,37.32350471,14.38147392,m
S-CN-Rh,0.007506142163492253,36.00991894,36.00989854,-17.01874922,l
S-CN-Ru,0.0017884634718113872,16.10570948,16.10568928,-33.1972021,l
S-CN-Sc,0.003968319429293372,39.61334843,39.61322015,7.38246417,m
S-CN-Sm,3.7873390911051286e-05,43.41732096,43.41721524,16.65877132,m
S-CN-Y,1.0556309029092104e-06,42.48072682,42.48050383,16.40309707,h
Se-Br-Al,3.7689225920467167e-05,28.29674676,28.29657787,-11.14883528,l
Se-Br-Bi,4.608839355343305e-06,31.13258074,31.13258074,11.19054796,h
Se-Br-Ce,1.1277519813055884e-05,30.33156377,30.33156377,10.93805094,m
Se-Br-Co,0.00019813676690561428,64.86631805,64.8661779,25.36505774,m
Se-Br-Cr,3.090989135955575e-07,51.16291127,51.16277673,25.69370966,h
Se-Br-Fe,0.00010002618702111116,52.89637679999999,52.89611777,20.30242856,m
Se-Br-Ga,0.0008993637072650258,24.10493372,24.10477533,-11.48169914,l
Se-Br-Gd,1.186535846373508e-05,34.63939956,34.80048728,13.08687255,m
Se-Br-In,6.044709792379569e-05,28.90390477,28.90390477,2.18936145,m
Se-Br-Ir,0.0004297463333427384,61.70662065,61.70634787,22.96436527,m
Se-Br-La,2.1127079695718645e-05,29.01559806,29.01559806,10.46188517,m
Se-Br-Lu,7.577767283580609e-05,42.60056752,42.60055111,15.925057699999998,m
Se-Br-Nd,1.6777086573400133e-05,32.50041764,32.50037895,11.99173445,m
Se-Br-Rh,0.00010344872706402578,57.736705799999996,57.73634586,20.25515461,m
Se-Br-Ru,0.00010348703132659721,57.73919187,57.73893195,17.83744566,m
Se-Br-Sc,7.43946232818352e-06,43.88053535,43.88027034,16.57390468,h
Se-Br-Sm,1.4366017901860752e-05,33.77648564,33.77627348,12.58897991,m
Se-Br-Y,3.626655689013185e-06,36.53512073,36.53512073,13.58118458,h
Se-Cl-Al,1.767828226928622e-05,-195.47902293,-195.47801908,-234.52625979,l
Se-Cl-Bi,8.004043391822505e-08,32.22604373,32.22589463,11.81369194,h
Se-Cl-Ce,4.1893135081307515e-06,31.87939604,31.87939604,12.17863819,h
Se-Cl-Co,2.482034017138923e-05,67.08291531,67.08282323,25.37409415,m
Se-Cl-Cr,0.00021772681217929464,70.87394579,70.87380079,29.70316649,m
Se-Cl-Fe,6.693069974413969e-05,40.35900601,40.35898779,9.34957689,m
Se-Cl-Ga,0.0017846962681803155,-97.31726885,-97.31674167,-132.44097366,l
Se-Cl-Gd,7.3496562200923725e-06,37.05412851,37.24432734,14.11677297,h
Se-Cl-In,9.64931260664255e-05,19.58917731,19.58900996,-6.28537101,l
Se-Cl-Ir,0.00015619869318790134,66.22636446,66.22610185,24.06084401,m
Se-Cl-La,6.976531985305303e-05,30.8417609,30.53222098,11.56673715,m
Se-Cl-Lu,0.14371324059627294,42.79191633,42.79181637,16.32913735,m
Se-Cl-Nd,8.623390476284015e-05,33.48602,33.48602,12.89114,m
Se-Cl-Rh,0.0010613322265829873,55.64195092,55.64167137,20.36230428,m
Se-Cl-Ru,0.00017534111557331418,-1.2217726999999998,-1.2217726999999998,-17.26499479,l
Se-Cl-Sc,2.715789885870238e-05,45.64854029,45.64830999,17.43842426,m
Se-Cl-Sm,1.5783922945244678e-07,35.53642801,35.53629032,13.72422013,h
Se-Cl-Y,1.6592024915784547e-05,37.44938871,37.44909807,14.42423639,m
Se-CN-Al,0.0072137618436077045,-10.62365436,-10.62363594,-56.1719137,l
Se-CN-Bi,0.0002011184646762123,40.16312072,40.16310357,15.1174981,m
Se-CN-Ce,0.0009802136999364727,35.22343676,35.22344949,13.25722498,m
Se-CN-Co,0.009775529159251943,66.29150234,66.29142184,24.24486006,m
Se-CN-Cr,0.016378502375673086,85.80715444,85.80707445,25.66814353,m
Se-CN-Fe,0.010694463642181613,59.57636951,59.57626924,16.54109322,m
Se-CN-Ga,0.005336866776620979,32.83592865,32.83584846,-5.02166012,l
Se-CN-Gd,4.145318707662477e-05,39.16505339,39.16505339,15.51482355,m
Se-CN-In,0.001380416901643292,-26.71756672,-26.71737143,-56.76763027,l
Se-CN-Ir,0.004575191781324749,73.34294908,73.34276873,24.03514739,m
Se-CN-La,0.00017645514849383288,32.40971312,32.40971312,12.21729584,m
Se-CN-Lu,0.008906890838148624,43.38248286,43.38239841,16.96051449,m
Se-CN-Nd,9.23364005596298e-05,35.50023559,35.50014555,14.21659872,m
Se-CN-Rh,0.002851862296721257,62.27057114,62.2703299,21.47500097,m
Se-CN-Ru,0.005273255990619156,36.1697754,36.16969594,7.27246824,m
Se-CN-Sc,0.003146289764340076,41.56430054,41.56435147,16.22395092,m
Se-CN-Sm,1.562780714182937e-05,28.002240000000004,28.00218,10.60498,m
Se-CN-Y,0.0030737407835169307,44.13029624,44.13044656,17.27058883,m
Se-F-Al,0.004521546108755251,56.61833232,56.61818632,17.81790381,m
Se-F-Bi,0.0001886867027004395,45.29369766,45.29357172,16.23906501,m
Se-F-Ce,0.0009315090525821797,47.8441221,47.8441221,18.10117338,m
Se-F-Co,0.01832805427463585,72.01239738,72.0123774,23.96588011,m
Se-F-Cr,0.010276629797572205,70.75254402,70.75246407,28.543487899999995,m
Se-F-Fe,0.008183181310247327,54.42316674,54.423066799999994,6.02342539,m
Se-F-Ga,0.012503303551671436,21.06036443,21.06030727,-13.69220614,l
Se-F-Gd,0.00014467783956255268,47.90582074,48.27382208,16.41421894,m
Se-F-In,0.00010110220955008744,-238.61465462,-238.61317531,-267.29623726,l
Se-F-Ir,0.015851437249506318,78.27494721,78.27478855,25.98169672,m
Se-F-La,4.377137118719914e-06,40.09220782,40.09213002,14.00780421,h
Se-F-Lu,0.022181716085052663,49.89686569,49.89681076,14.84702875,m
Se-F-Nd,9.094185161365984e-05,45.67438,45.67438,16.402,m
Se-F-Rh,0.018832773460676144,64.96318255,64.96294573,22.31807762,m
Se-F-Ru,0.011238491497453049,26.11005036,26.10999463,-14.7162074,l
Se-F-Sc,0.017342822197392426,55.13629701,55.13610494,18.53378237,m
Se-F-Sm,6.267948192381338e-05,48.06139879,48.06128186,17.33483297,m
Se-F-Y,0.0005390562043100574,48.97633258,48.97613892,16.97496839,m
Se-I-Al,2.6277894104234923e-06,53.32255703,53.32257588,13.40472905,h
Se-I-Bi,6.0300074300139954e-06,31.09993114,31.09970974,10.70509767,h
Se-I-Ce,1.1160261876543064e-05,28.5064,28.5064,9.681460000000001,m
Se-I-Co,0.0005825878496209662,62.60048045,62.60028942,25.75754358,m
Se-I-Cr,0.00031271670588093567,26.33986898,26.33986898,11.40530191,m
Se-I-Fe,0.0005241722865597757,57.68930536,57.68900118,23.38778478,m
Se-I-Ga,0.0015307592408114194,52.209529700000004,52.20954636,15.861434099999999,m
Se-I-Gd,8.819247314334896e-06,34.14682553,34.39510537,12.38648627,h
Se-I-In,3.536615128921742e-05,34.34174506,34.34174506,7.28555655,m
Se-I-Ir,0.001221573243970594,53.36622639,53.36597273,23.05880975,m
Se-I-La,1.71585209307114e-05,26.88055254,26.88055254,9.46180997,m
Se-I-Lu,0.07013254289552791,40.75926377,40.75924835,15.02081842,m
Se-I-Nd,4.828978450017492e-06,30.73297112,30.73297112,11.04290634,h
Se-I-Rh,0.00047874720568355343,52.29692191,52.29649034,20.20498269,m
Se-I-Ru,0.0019858641846525744,54.11858662,54.11860491,20.37026761,m
Se-I-Sc,1.5722184165965294e-05,43.62957848,43.62957848,16.21621062,m
Se-I-Sm,3.2024792861664097e-05,32.46593222,32.46593222,11.81252991,m
Se-I-Y,2.841424254367136e-05,35.61565051,35.61565051,12.88631412,m
Se-NC-Al,0.005832713241940786,54.3940241,54.39406986,17.74016693,m
Se-NC-Bi,2.667185449869758e-05,36.13501273,36.13489367,12.98110678,m
Se-NC-Ce,0.003066082875917542,38.974504700000004,38.974504700000004,13.76879675,m
Se-NC-Co,0.005497019151587807,73.02601964,73.02589941,27.44442484,m
Se-NC-Cr,0.009099334208738152,93.7362825,93.73620227,36.26764841,m
Se-NC-Fe,0.014911445150014574,39.61791625,39.61785605,-5.87986347,l
Se-NC-Ga,0.006055127542371267,60.13677821,60.13659776,18.98885201,m
Se-NC-Gd,1.467737067664552e-05,39.61165015,39.61165015,15.26541423,m
Se-NC-In,0.023386981634716003,-19.236504699999998,-19.236620300000002,-45.70496342,l
Se-NC-Ir,0.003156556612742317,77.16209788,77.16194041,26.47726551,m
Se-NC-La,0.00019198927413626455,30.30043202,30.30043202,11.80497236,m
Se-NC-Lu,0.031967037782985284,34.01256501,34.01251233,16.39732422,m
Se-NC-Nd,1.07527719161344e-06,36.54415017,36.54418836,14.58327547,h
Se-NCO-Al,0.013812383923665577,78.34526389,78.34520436,25.92441956,m
Se-NCO-Bi,0.00025143569271209265,43.62367265,43.62359792,14.95840544,m
Se-NCO-Ce,0.00018215316729534482,35.26490369,35.34925351,13.01798237,m
Se-NCO-Co,0.0181049717980774,71.82160833,71.82157041,26.64212791,m
Se-NCO-Cr,0.016012089076175736,83.26755472,83.26746007,34.02671647,m
Se-NCO-Fe,0.02058098205472288,51.30789085,51.30779619,9.83581666,m
Se-NCO-Ga,0.013072867630438656,54.21386616,54.2136957,17.50454246,m
Se-NCO-Gd,0.01647037633386748,48.02517564,48.08764463,17.1265095,m
Se-NCO-In,0.016498380179122918,-18.76140279,-18.76138962,-48.13258123,l
Se-NCO-Ir,0.020924553824513387,77.68712279,77.68697144,27.69702211,m
Se-NCO-La,0.011735783904927136,39.59379077,39.59379077,13.40876305,m
Se-NCO-Lu,0.04572876063439712,84.84558218,84.84546881,21.63929034,m
Se-NCO-Nd,8.283860135145356e-05,36.64973738,36.64956051,12.02567696,m
Se-NCO-Rh,0.03174219026916872,68.33522672,68.33520775,23.36972543,m
Se-NCO-Ru,0.008251112785106068,38.32278968,38.32268975,-8.24419857,l
Se-NCO-Sc,0.02111723834060549,48.329162700000005,48.32937633,10.31462126,m
Se-NCO-Sm,0.021452506113879128,40.25598177,40.25594095,13.44743953,m
Se-NCO-Y,0.0196763931406815,50.34073456,50.34076334,17.60891568,m
Se-NC-Rh,0.01678083887052524,67.00979298,67.00955468,22.57403104,m
Se-NC-Ru,0.008929348467324906,6.72338264,6.72334719,-27.91330071,l
Se-NCS-Al,0.004079360173646372,80.92954074,80.92963433,26.82723856,m
Se-NCS-Bi,4.542786845214228e-05,42.90294946,42.90279091,14.99053587,m
Se-NC-Sc,0.009545337337790763,44.07909471,44.07904247,16.26278728,m
Se-NCS-Ce,2.216999878722495e-05,41.84036887,41.84036887,15.00325382,m
Se-NCS-Co,0.004085216670290164,97.05380583,97.05364679,34.69716345,m
Se-NCS-Cr,0.005410489764601243,90.19896636,90.19877909,34.77169804,m
Se-NCS-Fe,0.022563155926039264,53.17204028,53.17192068,3.84142728,m
Se-NCS-Ga,0.002427680992584153,72.55511145,72.55489200000001,23.02832043,m
Se-NCS-Gd,0.0071560175962650935,30.04425982,30.04424688,3.87188922,m
Se-NCS-In,5.671198411677441e-05,-1.90469853,-1.90468122,-31.36675342,l
Se-NCS-Ir,0.008096489588961335,86.99848133,86.99830193,29.39107579,m
Se-NCS-La,0.008673328796244027,32.86623689,32.86606966,10.03630745,m
Se-NCS-Lu,7.689732274794025e-05,64.24493765,64.24484288,22.52718155,m
Se-NC-Sm,0.016288854389234428,38.03457935,38.03439781,14.83953788,m
Se-NCS-Nd,1.2233613644405453e-05,32.67812665,32.67801486,11.33066402,m
Se-NCS-Rh,0.006718800220815094,79.71190912,79.71170966,26.78918103,m
Se-NCS-Ru,0.00405854014244801,22.49380333,22.49376677,-20.66199716,l
Se-NCS-Sc,0.008217864040767365,41.13743327,41.13732641,6.24358416,m
Se-NCS-Sm,0.013136155897300286,42.23062861,42.2306152,15.89197652,m
Se-NCS-Y,3.192502611061673e-05,39.6373605,39.6373605,13.22207603,m
Se-NC-Y,1.373610857410102e-05,39.51835389,39.51841675,14.76108777,m
Se-NO-Al,0.010221068983759296,17.15504973,17.1550301,19.15864002,m
Se-NO-Bi,0.001228241585872916,-164.99933827,-164.99888956,-181.79764509999998,l
Se-NO-Ce,0.0005011481769636075,52.51933616,52.51921635,17.79013977,m
Se-NO-Co,4.271053713179043e-05,12.30245561,12.30245561,2.20141218,m
Se-NO-Cr,6.650750493350705e-05,50.52342715,50.52336657,20.33423079,m
Se-NO-Fe,0.0005016329664201995,-1021.62437235,-1021.62250688,-9.44124192,l
Se-NO-Ga,9.772502852250352e-05,28.28472724,28.28460766,1.97239829,m
Se-NO-Gd,0.00020604793330838303,26.69037446,26.69037446,11.16951551,m
Se-NO-In,0.00010878792041875319,37.53979782,37.53956809,14.26142248,m
Se-NO-Ir,4.934232871332031e-05,52.63222741,52.63220689,8.57143065,m
Se-NO-La,0.0007297788286640237,6.32552604,6.32553862,8.29355528,m
Se-NO-Lu,2.4867536213494814,29.76232664,29.76227318,12.69808136,l
Se-NO-Nd,7.873363245062499e-05,29.17786996,29.17786996,9.81596593,m
Se-NO-Rh,0.00017304869046634014,32.00260625,32.00250335,5.96663469,m
Se-NO-Ru,1.5100709611788593e-05,2.3143164,2.3143164,3.36082813,m
Se-NO-Sc,5.424927141010659e-06,34.68055803,34.68042426,12.29575655,h
Se-NO-Sm,1.7955119024841676e-05,23.83184683,23.83183333,9.03088317,m
Se-NO-Y,2.3972072040427802e-05,29.03904767,29.03903368,11.17821023,m
Se-OCN-Al,0.00043364670890434,71.98313676,71.98299809,23.49469316,m
Se-OCN-Bi,0.0005064181322611866,39.91195782,39.91186551,12.72111948,m
Se-OCN-Ce,0.0001393875792770747,41.11312008,41.11310077,14.34281796,m
Se-OCN-Co,6.281584091800498e-05,67.62564321,67.62556742,24.22123666,m
Se-OCN-Cr,0.0002391712456503641,70.26466337,70.26460654,25.98475009,m
Se-OCN-Fe,8.445382204873353e-05,41.02074842,41.02067264,4.62112527,m
Se-OCN-Ga,0.0019756024784052828,49.85804265,49.85791113,14.39372645,m
Se-OCN-Gd,7.669395204629098e-05,47.47933676,47.47953133,18.18722146,m
Se-OCN-In,9.884436643482995e-05,0.1405264,0.1405264,-27.89714138,l
Se-OCN-Ir,5.8175914775092336e-05,76.66047755,76.66047755,26.03582649,m
Se-OCN-La,0.00018929572292003812,38.5015083,38.50145033,14.55301476,m
Se-OCN-Lu,0.023395740604013258,53.6670827,53.66702794,20.26033975,m
Se-OCN-Nd,0.0006045394670563804,10.79388,10.79384,4.08558,m
Se-OCN-Rh,2.574226368485132e-05,65.26259045,65.26240122,22.13420292,m
Se-OCN-Ru,4.458817735288109e-05,23.90668136,23.90664148,-19.83682336,l
Se-OCN-Sc,1.564585327420943e-05,56.65684616,56.65684616,21.81146235,m
Se-OCN-Sm,0.00017745648384177607,45.12552942,45.12545079,17.428306600000003,m
Se-OCN-Y,0.00013949351657908894,49.80311,49.80287376,18.91444034,m
Se-SCN-Al,3.150213302401117e-05,42.48559765,42.48559765,-2.56241249,l
Se-SCN-Bi,5.07010375160848e-05,25.59868099,25.59868099,6.72675336,m
Se-SCN-Ce,0.00011747808227664229,23.11246894,23.11246894,5.79923378,m
Se-SCN-Co,6.401259153472536e-05,81.47821402,81.47792651,28.87213945,m
Se-SCN-Cr,5.2469695165921996e-06,19.70426864,19.70420338,-4.77013104,l
Se-SCN-Fe,0.0001610982413638406,28.21202938,28.21190431,-11.37569323,l
Se-SCN-Ga,6.697210947926342e-05,29.43403583,29.43403583,-4.68679599,l
Se-SCN-Gd,0.00016873436893322986,29.33383129,29.33383129,4.56939337,m
Se-SCN-In,0.00013660014104764442,26.74863598,22.16698487,-2.32095735,l
Se-SCN-Ir,2.287887279130243e-05,90.52248213,90.52197326,30.80373928,m
Se-SCN-La,0.0010468423234024384,24.47583101,24.47583101,5.52626788,m
Se-SCN-Lu,2.239969135779838e-05,53.29221973,53.29203393,15.43432846,m
Se-SCN-Nd,2.4663905276893898e-05,25.49782048,25.49778102,4.11080298,m
Se-SCN-Rh,0.0011958921764800372,74.88019731,74.87960213,23.34201812,m
Se-SCN-Ru,9.015639502274145e-06,-12.841130300000001,-12.84105262,-39.20463273,l
Se-SCN-Sc,8.073237516472887e-05,34.46137287,34.46137287,3.64007741,m
Se-SCN-Sm,8.198891325943595e-06,26.06664927,26.066669,3.70786426,h
Se-SCN-Y,5.172552264813059e-05,23.31001419,23.30987984,2.71650896,m
Se-SH-Al,2.565330234916913e-06,48.03312526,48.03312526,4.83282214,h
Se-SH-Bi,0.0001007517359148404,25.73509922,25.73509922,7.21738425,m
Se-SH-Ce,0.000105291131744552,27.22092769,27.22094729,9.05272524,m
Se-SH-Co,8.980613705310545e-05,81.63641521,81.6362249,29.29082892,m
Se-SH-Cr,2.0926420322596517e-06,-40.73955758,-40.73940151,-65.67564151,l
Se-SH-Fe,0.0002751083406553005,24.72413135,24.72402486,-10.12621623,l
Se-SH-Ga,9.055834845146448e-05,2.61451758,2.61451758,-37.27671149,l
Se-SH-Gd,4.889104956642516e-05,33.48304392,33.14960436,8.43095256,m
Se-SH-In,0.00047447878556574523,16.25529219,16.25529219,-12.31181413,l
Se-SH-Ir,3.1057819219530474e-05,88.66908946,88.66873637,30.37887763,m
Se-SH-La,9.053885657909118e-05,26.65667783,26.65667783,5.94055239,m
Se-SH-Lu,0.012741202670238072,37.97683532,37.97665717,9.30896755,m
Se-SH-Nd,5.460456660136932e-06,28.68782071,28.68783719,7.4931137,h
Se-SH-Rh,1.802155595512043e-05,74.91130763,74.91079296,23.65283087,m
Se-SH-Ru,0.0001871255902305136,6.60316479,6.60312598,-12.32340442,l
Se-SH-Sc,1.94850124927552e-05,40.80706135,40.80706135,10.39573527,m
Se-SH-Sm,3.3075958300056514e-05,31.23872596,31.23872596,7.82175239,m
Se-SH-Y,6.202756410802371e-07,32.03214607,32.03214607,8.01697182,h
S-F-Al,0.00035126742385408865,68.20321883,68.20310091,22.18472197,m
S-F-Bi,0.0006609419977678557,46.70543697,46.70516957,17.12407305,m
S-F-Ce,3.05465932888442e-05,50.51941105,50.51941105,18.87061293,m
S-F-Co,7.060780046800416e-05,77.63366504,77.63360446,30.27123213,m
S-F-Cr,1.0180863247483034e-05,80.58849868,80.58839778,34.33254936,m
S-F-Fe,0.00010050996953536188,45.23330635,45.2332659,2.28528668,m
S-F-Ga,0.0011046982979879504,60.41972458,60.41958783,19.37295521,m
S-F-Gd,1.847138836420003e-05,53.55916124,53.55916124,19.29748856,m
S-F-In,0.00015984748755654222,20.84235601,20.84228085,-12.3142054,l
S-F-Ir,1.5091968766515423e-05,90.87301199,90.87283072,32.05863116,m
S-F-La,5.01306990961479e-05,45.80079505,45.80068848,15.87304275,m
S-F-Lu,0.1078228448143307,56.16905523,56.16888365,19.47640065,m
S-F-Nd,0.00012007481344012216,49.26707832,49.26706018,18.1501716,m
S-F-Rh,0.00013436393493794794,79.07251305,79.07253304,27.48537328,m
S-F-Ru,7.230490927933293e-05,33.854867600000006,33.85484742,-12.11322562,l
S-F-Sc,4.587526193513842e-05,60.10087451,60.10079668,21.35742024,m
S-F-Sm,0.0009730633566367863,50.85648149,50.85639012,18.56134087,m
S-F-Y,0.00010249770873521882,53.32681443,53.3266647,18.867223499999998,m
S-I-Al,3.8768285344264336e-05,66.18360986,66.18322232,20.2248478,m
S-I-Bi,1.6656720583061354e-05,32.88006088,32.88006088,11.211811,m
S-I-Ce,5.5993777177966485e-06,32.80606043,32.80606043,10.60102991,h
S-I-Co,0.00017707866777272395,70.12291218,70.12278541,27.65336923,m
S-I-Cr,2.563467476534309e-05,41.16925113,41.16900567,13.49556557,m
S-I-Fe,1.7446741246525052e-05,52.15084621,52.1506922,23.84124625,m
S-I-Ga,0.00010852676653638066,33.88516516,33.88493206,-8.348943400000001,l
S-I-Gd,1.2529633492013824e-05,40.14846006,40.26779118,14.09328264,m
S-I-In,0.0004126273071767642,42.66525215,42.66525215,10.95548335,m
S-I-Ir,1.5719697594332173e-05,59.17133601,59.17110984,25.88673748,m
S-I-La,0.00020242241145232345,32.83441714,32.83443231,10.88109506,m
S-I-Lu,9.205178426365377,45.98617426,45.98617426,16.57235303,l
S-I-Nd,3.0368448337060546e-05,35.35362313,35.35359212,12.12080363,m
S-I-Rh,6.972505039471762e-05,56.12610711,56.12595445,23.87306994,m
S-I-Ru,2.655157487482112e-05,69.26999201,69.26964027,24.65491959,m
S-I-Sc,1.940897922493293e-06,49.47491476,49.474614700000004,17.79841923,h
S-I-Sm,6.144781514575871e-06,37.40620452,37.4062201,13.10009054,h
S-I-Y,4.661125054402725e-06,40.79410055,40.79410055,14.30673431,h
S-NC-Al,2.2246238930298418e-05,77.75047741,77.75033801,26.790548100000002,m
