2D,Compounds,E_above_hull
NH-OCN-Cr,NH-CN-Cr,0.4930343844999978
NH-OCN-Cr,NH-NC-Cr,0.44614896049999686
NH-OCN-Cr,NH-NCO-Cr,0.28409993874999806
NH-OCN-Cr,NH-NO-Cr,0.8355647199999972
NH-OCN-Cr,NH-OCN-Cr,0.5230825870833318
NH-OCN-Cr,O-CN-Cr,0.6940966706249974
NH-OCN-Cr,O-NC-Cr,0.6252292156249979
NH-OCN-Cr,O-NCO-Cr,0.2715924022500005
NH-OCN-Cr,O-NO-Cr,0.7590325725000007
NH-OCN-Cr,O-OCN-Cr,0.563926448250001
NH-OCN-Fe,C,0.0
NH-OCN-Fe,CO2,0.0
NH-OCN-Fe,Fe,0.0
NH-OCN-Fe,Fe2O3,0.0
NH-OCN-Fe,Fe3N,0.0
NH-OCN-Fe,Fe3O4,0.08508070934523815
NH-OCN-Fe,FeH,0.32581490499999965
NH-OCN-Fe,FeH2O2,0.09797879516666974
NH-OCN-Fe,FeH4C2O6,0.011190271987173261
NH-OCN-Fe,FeH6C2N2O4,0.053576532958335754
NH-OCN-Fe,FeHO2,0.04878228770833459
NH-OCN-Fe,FeN,0.0
NH-OCN-Fe,FeO,0.0645874395833328
NH-OCN-Fe,H,0.0
NH-OCN-Fe,H20C3N4O10,0.0
NH-OCN-Fe,H2O,0.0
NH-OCN-Fe,H34C19,0.24460750193396041
NH-OCN-Fe,H3N,0.12192028812499967
NH-OCN-Fe,H3NO4,0.0
NH-OCN-Fe,H4CN2O,0.0053579135937473765
NH-OCN-Fe,H7C3N3O5,0.0
NH-OCN-Fe,HNO3,0.0
NH-OCN-Fe,N,0.0
NH-OCN-Fe,NO2,0.0
NH-OCN-Fe,O,0.0
NH-OCN-Fe,OH-OH-Fe,0.23266545916666992
NH-OCN-Fe,OH-O-Fe,0.213718378958335
NH-OCN-Fe,NH-OH-Fe,0.24212127283333196
NH-OCN-Fe,CN-CN-Fe,0.8943341770000011
NH-OCN-Fe,NC-NC-Fe,0.8537850109999994
NH-OCN-Fe,NCO-NCO-Fe,0.21986039142857017
NH-OCN-Fe,NO-NO-Fe,0.7444380449999972
NH-OCN-Fe,OCN-OCN-Fe,0.673923245714283
NH-OCN-Fe,NH-CN-Fe,0.5409982164999985
NH-OCN-Fe,NH-NC-Fe,0.5314612324999981
NH-OCN-Fe,NH-NCO-Fe,0.237078119444444
NH-OCN-Fe,NH-NO-Fe,0.6130289128333306
NH-OCN-Fe,NH-OCN-Fe,0.5358370377777781
NH-OCN-Fe,O-CN-Fe,0.7203120341666658
NH-OCN-Fe,O-NC-Fe,0.7019162766666653
NH-OCN-Fe,O-NCO-Fe,0.2776671935000028
NH-OCN-Fe,O-NO-Fe,0.487722618749995
NH-OCN-Fe,O-OCN-Fe,0.4903322515000035
NH-OCN-Fe,NC-CN-Fe,0.8784382990000008
NH-OCN-Fe,NCO-CN-Fe,0.5241691615277766
NH-OCN-Fe,NCO-NC-Fe,0.5036246281944425
NH-OCN-Fe,NO-CN-Fe,0.9739470773333334
NH-OCN-Fe,NO-NC-Fe,0.9892005113333333
NH-OCN-Fe,NO-NCO-Fe,0.5696980179166697
NH-OCN-Fe,OCN-CN-Fe,0.7869443415277768
NH-OCN-Fe,OCN-NC-Fe,0.7414792715277763
NH-OCN-Fe,OCN-NCO-Fe,0.4295363171428548
NH-OCN-Fe,OCN-NO-Fe,0.7976345129166695
NH-OCN-Fe,OH-CN-Fe,0.5607271473333331
NH-OCN-Fe,OH-NC-Fe,0.5266750473333328
NH-OCN-Fe,OH-NCO-Fe,0.18810999406250772
NH-OCN-Fe,OH-NO-Fe,0.5715656671666611
NH-OCN-Fe,OH-OCN-Fe,0.4273309490625081
NH-OCN-Ga,C,0.0
NH-OCN-Ga,CO2,0.0
NH-OCN-Ga,Ga,0.0
NH-OCN-Ga,Ga2O3,0.0
NH-OCN-Ga,GaHO2,0.0
NH-OCN-Ga,GaN,0.0
NH-OCN-Ga,GaN5O14,0.0
NH-OCN-Ga,H,0.0
NH-OCN-Ga,H20C3N4O10,0.0
NH-OCN-Ga,H2O,0.0
NH-OCN-Ga,H34C19,0.24460750193396041
NH-OCN-Ga,H3N,0.12192028812499967
NH-OCN-Ga,H3NO4,0.0
NH-OCN-Ga,H4CN2O,0.005357913593752706
NH-OCN-Ga,H7C3N3O5,0.0
NH-OCN-Ga,HNO3,0.0
NH-OCN-Ga,N,0.0
NH-OCN-Ga,NO2,0.0
NH-OCN-Ga,O,0.0
NH-OCN-Ga,OH-O-Ga,0.20042824062499953
NH-OCN-Ga,NH-OH-Ga,0.22700525099999602
NH-OCN-Ga,NH-CN-Ga,0.6147454124999996
NH-OCN-Ga,NH-NC-Ga,0.5539414324999985
NH-OCN-Ga,NH-NCO-Ga,0.2650378179166655
NH-OCN-Ga,NH-NO-Ga,0.7914230589999978
NH-OCN-Ga,NH-OCN-Ga,0.5053762095833321
NH-OCN-Ga,O-CN-Ga,0.7793388368750005
NH-OCN-Ga,O-NC-Ga,0.6948035018750005
NH-OCN-Ga,O-NCO-Ga,0.2568573257500031
NH-OCN-Ga,O-NO-Ga,0.6753655590624952
NH-OCN-Ga,O-OCN-Ga,0.5518172437500031
NH-OCN-Gd,C,0.0
NH-OCN-Gd,CO2,0.0
NH-OCN-Gd,Gd,0.0
NH-OCN-Gd,Gd2C3,4.820664812
NH-OCN-Gd,Gd2O3,1.1767209525000055
NH-OCN-Gd,GdH2,0.0
NH-OCN-Gd,GdH3,3.2349763449999998
NH-OCN-Gd,GdH3O3,1.6379340834523752
NH-OCN-Gd,GdH6C4NO9,0.5169808588988136
NH-OCN-Gd,GdN,0.0
NH-OCN-Gd,H,0.0
NH-OCN-Gd,H20C3N4O10,0.0
NH-OCN-Gd,H2O,0.0
NH-OCN-Gd,H34C19,0.24460750193396041
NH-OCN-Gd,H3N,0.12192028812499967
NH-OCN-Gd,H3NO4,0.0
NH-OCN-Gd,H4CN2O,0.0053579135937571465
NH-OCN-Gd,H7C3N3O5,0.0
NH-OCN-Gd,HNO3,0.0
NH-OCN-Gd,N,0.0
NH-OCN-Gd,NO2,0.0
NH-OCN-Gd,O,0.0
NH-OCN-Gd,OH-O-Gd,0.0
NH-OCN-Gd,NH-OH-Gd,0.1384433239999936
NH-OCN-Gd,NH-CN-Gd,0.3609004264999953
NH-OCN-Gd,NH-NC-Gd,0.2885842324999963
NH-OCN-Gd,NH-NCO-Gd,0.1582430720833372
NH-OCN-Gd,NH-NO-Gd,0.7481873119999918
NH-OCN-Gd,NH-OCN-Gd,2.477422882083337
NH-OCN-Gd,O-CN-Gd,1.0975954990624963
NH-OCN-Gd,O-NC-Gd,1.0054441990624987
NH-OCN-Gd,O-NCO-Gd,0.5389787860000013
NH-OCN-Gd,O-NO-Gd,0.0
NH-OCN-Gd,O-OCN-Gd,0.0
NH-OCN-In,C,0.0
NH-OCN-In,CO2,0.0
NH-OCN-In,H,0.0
NH-OCN-In,H20C3N4O10,0.0
NH-OCN-In,H2O,0.0
NH-OCN-In,H34C19,0.24460750193396041
NH-OCN-In,H3N,0.12192028812499967
NH-OCN-In,H3NO4,0.0
NH-OCN-In,H4CN2O,0.005357913593754482
NH-OCN-In,H7C3N3O5,0.0
NH-OCN-In,HNO3,0.0
NH-OCN-In,In,0.0
NH-OCN-In,In2O3,0.0
NH-OCN-In,InH10N3O14,0.0
NH-OCN-In,InHO2,0.0
NH-OCN-In,InN,0.0
NH-OCN-In,N,0.0
NH-OCN-In,NO2,0.0
NH-OCN-In,O,0.0
NH-OCN-In,OH-O-In,0.2051419287500007
NH-OCN-In,NH-OH-In,0.1951471779166596
NH-OCN-In,NH-CN-In,0.44694572449999903
NH-OCN-In,NH-NC-In,0.3995077924999979
NH-OCN-In,NH-NCO-In,0.21388735368055478
NH-OCN-In,NH-NO-In,0.8012888259166626
NH-OCN-In,NH-OCN-In,0.44956835368055437
NH-OCN-In,O-CN-In,0.6461786405208318
NH-OCN-In,O-NC-In,0.5887945130208312
NH-OCN-In,O-NCO-In,0.22157013912500112
NH-OCN-In,O-NO-In,0.7384794607812442
NH-OCN-In,O-OCN-In,0.5104504231250022
NH-OCN-Ir,C,0.0
NH-OCN-Ir,CO2,0.0
NH-OCN-Ir,H,0.0
NH-OCN-Ir,H20C3N4O10,0.0
NH-OCN-Ir,H2O,0.0
NH-OCN-Ir,H34C19,0.2446075019339613
NH-OCN-Ir,H3N,0.12192028812499967
NH-OCN-Ir,H3NO4,0.0
NH-OCN-Ir,H4CN2O,0.005357913593750929
NH-OCN-Ir,H7C3N3O5,0.0
NH-OCN-Ir,HNO3,0.0
NH-OCN-Ir,Ir,0.0
NH-OCN-Ir,IrO2,0.0
NH-OCN-Ir,N,0.0
NH-OCN-Ir,NO2,0.0
NH-OCN-Ir,O,0.0
NH-OCN-Ir,OH-O-Ir,0.39504316770833015
NH-OCN-Ir,O-O-Ir,0.3432976950000004
NH-OCN-Ir,NH-OH-Ir,0.35226174983333536
NH-OCN-Ir,NH-NH-Ir,0.43283879599999864
NH-OCN-Ir,NH-CN-Ir,0.6329245945000004
NH-OCN-Ir,NH-NC-Ir,0.7271362144999998
NH-OCN-Ir,NH-NCO-Ir,0.3391570192857145
NH-OCN-Ir,NH-NO-Ir,0.7124759366666673
NH-OCN-Ir,NH-OCN-Ir,0.6242268626190466
NH-OCN-Ir,O-CN-Ir,0.9578057799999975
NH-OCN-Ir,O-NC-Ir,1.1205426275000008
NH-OCN-Ir,O-NCO-Ir,0.5512145894999989
NH-OCN-Ir,O-NO-Ir,0.7827249112499999
NH-OCN-Ir,O-OCN-Ir,0.8993526175
NH-OCN-Ir,NH-O-Ir,0.43798614333333674
NH-OCN-La,C,0.0
NH-OCN-La,CO2,0.0
NH-OCN-La,H,0.0
NH-OCN-La,H20C3N4O10,0.0
NH-OCN-La,H2O,0.0
NH-OCN-La,H34C19,0.24460750193396041
NH-OCN-La,H3N,0.12192028812499967
NH-OCN-La,H3NO4,0.0
NH-OCN-La,H4CN2O,0.005357913593752706
NH-OCN-La,H7C3N3O5,0.0
NH-OCN-La,HNO3,0.0
NH-OCN-La,La,0.0
NH-OCN-La,La2C2N4O,0.0
NH-OCN-La,La2C3,0.0
NH-OCN-La,La2H5,0.004837613571424981
NH-OCN-La,La2O3,0.0
NH-OCN-La,La4H9,0.00019582076922830538
NH-OCN-La,LaC2,0.0
NH-OCN-La,LaH2,0.0
NH-OCN-La,LaH3,0.02991134000000173
NH-OCN-La,LaH3O3,0.0
NH-OCN-La,LaHO,0.0
NH-OCN-La,LaN,0.0
NH-OCN-La,LaN3O6,0.0
NH-OCN-La,N,0.0
NH-OCN-La,NO2,0.0
NH-OCN-La,O,0.0
NH-OCN-La,OH-O-La,0.1797253776041643
NH-OCN-La,NH-OH-La,0.26575557074999523
NH-OCN-La,NH-CN-La,0.24166559349999694
NH-OCN-La,NH-NC-La,0.1738907614999956
NH-OCN-La,NH-NCO-La,0.40898120671874594
NH-OCN-La,NH-NO-La,0.8649974507499962
NH-OCN-La,NH-OCN-La,0.58797797005208
NH-OCN-La,O-CN-La,0.5895329825781239
NH-OCN-La,O-NC-La,0.5003463825781225
NH-OCN-La,O-NCO-La,0.164686858875001
NH-OCN-La,O-NO-La,0.6892716309722182
NH-OCN-La,O-OCN-La,0.39821836287499934
NH-OCN-Lu,C,0.0
NH-OCN-Lu,CO2,0.0
NH-OCN-Lu,H,0.0
NH-OCN-Lu,H20C3N4O10,0.0
NH-OCN-Lu,H2O,0.0
NH-OCN-Lu,H34C19,0.24460750193395864
NH-OCN-Lu,H3N,0.12192028812499967
NH-OCN-Lu,H3NO4,0.0
NH-OCN-Lu,H4CN2O,0.0053579135937473765
NH-OCN-Lu,H7C3N3O5,0.0
NH-OCN-Lu,HNO3,0.0
NH-OCN-Lu,Lu,0.0
NH-OCN-Lu,Lu2C3N6,0.0
NH-OCN-Lu,Lu2O3,0.0
NH-OCN-Lu,Lu4C7,0.0
NH-OCN-Lu,LuH2,0.0
NH-OCN-Lu,LuN,0.0
NH-OCN-Lu,N,0.0
NH-OCN-Lu,NO2,0.0
NH-OCN-Lu,O,0.0
NH-OCN-Lu,OH-O-Lu,0.16407671755208142
NH-OCN-Lu,NH-OH-Lu,0.30586481141666155
NH-OCN-Lu,NH-CN-Lu,0.5084987723749954
NH-OCN-Lu,NH-NC-Lu,0.42068066837499174
NH-OCN-Lu,NH-NCO-Lu,0.3727634276388869
NH-OCN-Lu,NH-NO-Lu,0.957445709416664
NH-OCN-Lu,NH-OCN-Lu,0.5901815493055516
NH-OCN-Lu,O-CN-Lu,0.639881791458329
NH-OCN-Lu,O-NC-Lu,0.5277230839583282
NH-OCN-Lu,O-NCO-Lu,0.22799256237500387
NH-OCN-Lu,O-NO-Lu,0.7817970373437433
NH-OCN-Lu,O-OCN-Lu,1.006089632375005
NH-OCN-Nd,C,0.0
NH-OCN-Nd,CO2,0.0
NH-OCN-Nd,H,0.0
NH-OCN-Nd,H20C3N4O10,0.0
NH-OCN-Nd,H2O,0.0
NH-OCN-Nd,H34C19,0.24460750193396041
NH-OCN-Nd,H3N,0.12192028812499967
NH-OCN-Nd,H3NO4,0.0
NH-OCN-Nd,H4CN2O,0.005357913593752706
NH-OCN-Nd,H7C3N3O5,0.0
NH-OCN-Nd,HNO3,0.0
NH-OCN-Nd,N,0.0
NH-OCN-Nd,Nd,0.0
NH-OCN-Nd,Nd2C3,0.0
NH-OCN-Nd,Nd2CN2O2,0.0
NH-OCN-Nd,Nd2O3,0.0
NH-OCN-Nd,NdH2,0.0
NH-OCN-Nd,NdH3,0.04432709624999909
NH-OCN-Nd,NdH3O3,0.0
NH-OCN-Nd,NdHO,0.0
NH-OCN-Nd,NdN,0.0
NH-OCN-Nd,NdO2,0.0
NH-OCN-Nd,NO2,0.0
NH-OCN-Nd,O,0.0
NH-OCN-Nd,OH-O-Nd,0.20048087437499618
NH-OCN-Nd,NH-OH-Nd,0.28178771449999296
NH-OCN-Nd,NH-CN-Nd,0.3133433944999968
NH-OCN-Nd,NH-NC-Nd,0.2372970284999969
NH-OCN-Nd,NH-NCO-Nd,0.4357670877083315
NH-OCN-Nd,NH-NO-Nd,0.8999822324999922
NH-OCN-Nd,NH-OCN-Nd,0.6335570293749999
NH-OCN-Nd,O-CN-Nd,0.6782726040624993
NH-OCN-Nd,O-NC-Nd,0.5850057990625004
NH-OCN-Nd,O-NCO-Nd,0.18345128200000005
NH-OCN-Nd,O-NO-Nd,0.7536567787500026
NH-OCN-Nd,O-OCN-Nd,0.4325800339999972
NH-OCN-Rh,C,0.0
NH-OCN-Rh,CO2,0.0
NH-OCN-Rh,H,0.0
NH-OCN-Rh,H20C3N4O10,0.0
NH-OCN-Rh,H2O,0.0
NH-OCN-Rh,H34C19,0.2446075019339613
NH-OCN-Rh,H3N,0.12192028812499967
NH-OCN-Rh,H3NO4,0.0
NH-OCN-Rh,H4CN2O,0.005357913593750929
NH-OCN-Rh,H7C3N3O5,0.0
NH-OCN-Rh,HNO3,0.0
NH-OCN-Rh,HRhO2,0.0
NH-OCN-Rh,N,0.0
NH-OCN-Rh,NO2,0.0
NH-OCN-Rh,O,0.0
NH-OCN-Rh,Rh,0.0
NH-OCN-Rh,RhO2,0.0
NH-OCN-Rh,OH-O-Rh,0.2887260287500002
NH-OCN-Rh,NH-OH-Rh,0.15630976283333453
NH-OCN-Rh,NH-CN-Rh,0.4797796295000012
NH-OCN-Rh,NH-NCO-Rh,0.18565508845237844
NH-OCN-Rh,NH-NC-Rh,0.5354780115000004
NH-OCN-Rh,NH-NO-Rh,0.641849394277779
NH-OCN-Rh,NH-OCN-Rh,0.44865268011904647
NH-OCN-Rh,O-CN-Rh,0.6992691162499973
NH-OCN-Rh,O-NCO-Rh,0.2986556544999992
NH-OCN-Rh,O-NC-Rh,0.7942786637499957
NH-OCN-Rh,O-NO-Rh,0.6097497237499994
NH-OCN-Rh,O-OCN-Rh,0.6311184644999983
NH-OCN-Ru,C,0.0
NH-OCN-Ru,CO2,0.0
NH-OCN-Ru,H,0.0
NH-OCN-Ru,H20C3N4O10,0.0
NH-OCN-Ru,H2O,0.0
NH-OCN-Ru,H34C19,0.2446075019339613
NH-OCN-Ru,H3N,0.12192028812499967
NH-OCN-Ru,H3NO4,0.0
NH-OCN-Ru,H4CN2O,0.005357913593750929
NH-OCN-Ru,H7C3N3O5,0.0
NH-OCN-Ru,HNO3,0.0
NH-OCN-Ru,N,0.0
NH-OCN-Ru,NO2,0.0
NH-OCN-Ru,O,0.0
NH-OCN-Ru,Ru,0.0
NH-OCN-Ru,RuO2,0.0
NH-OCN-Ru,RuO4,0.0
NH-OCN-Ru,OH-O-Ru,0.31371525770833486
NH-OCN-Ru,O-O-Ru,0.32527737999999573
NH-OCN-Ru,NH-OH-Ru,0.290041658833335
NH-OCN-Ru,NH-NH-Ru,0.30930667099999987
NH-OCN-Ru,NH-CN-Ru,0.5816441394999998
NH-OCN-Ru,NH-NCO-Ru,0.26289336011904574
NH-OCN-Ru,NH-NC-Ru,0.6535264635000004
NH-OCN-Ru,NH-NO-Ru,0.5989505626666674
NH-OCN-Ru,NH-OCN-Ru,0.5544511517857131
NH-OCN-Ru,O-CN-Ru,0.7642844462499969
NH-OCN-Ru,O-NCO-Ru,0.33466848049999776
NH-OCN-Ru,O-NC-Ru,0.8558516912499954
NH-OCN-Ru,O-NO-Ru,0.7310823199999934
NH-OCN-Ru,O-OCN-Ru,0.6596054764999977
NH-OCN-Ru,NH-O-Ru,0.39864709083333416
NH-OCN-Sc,C,0.0
NH-OCN-Sc,CO2,0.0
NH-OCN-Sc,H,0.0
NH-OCN-Sc,H20C3N4O10,0.0
NH-OCN-Sc,H2O,0.0
NH-OCN-Sc,H34C19,0.24460750193396041
NH-OCN-Sc,H3N,0.12192028812499967
NH-OCN-Sc,H3NO4,0.0
NH-OCN-Sc,H4CN2O,0.0053579135937473765
NH-OCN-Sc,H7C3N3O5,0.0
NH-OCN-Sc,HNO3,0.0
NH-OCN-Sc,N,0.0
NH-OCN-Sc,NO2,0.0
NH-OCN-Sc,O,0.0
NH-OCN-Sc,Sc,0.0
NH-OCN-Sc,Sc15C19,0.0003413654243704656
NH-OCN-Sc,Sc2C,0.0
NH-OCN-Sc,Sc2O3,0.0
NH-OCN-Sc,Sc3C4,0.0
NH-OCN-Sc,Sc4C3,0.0
NH-OCN-Sc,ScH2,0.0
NH-OCN-Sc,ScN,0.0
NH-OCN-Sc,OH-O-Sc,0.15033483208333465
NH-OCN-Sc,NH-OH-Sc,0.30326199916666496
NH-OCN-Sc,NH-CN-Sc,0.5015256624999989
NH-OCN-Sc,NH-NCO-Sc,0.3226880697222203
NH-OCN-Sc,NH-NC-Sc,0.40487043249999743
NH-OCN-Sc,NH-NO-Sc,0.9672944851666667
NH-OCN-Sc,NH-OCN-Sc,0.5461312647222218
NH-OCN-Sc,O-CN-Sc,0.6130219520833311
NH-OCN-Sc,O-NCO-Sc,0.21956675600000253
NH-OCN-Sc,O-NC-Sc,0.5000924620833302
NH-OCN-Sc,O-NO-Sc,0.8904028593749942
NH-OCN-Sc,O-OCN-Sc,0.4959636680000017
NH-OCN-Sm,C,0.0
NH-OCN-Sm,CO2,0.0
NH-OCN-Sm,H,0.0
NH-OCN-Sm,H20C3N4O10,0.0
NH-OCN-Sm,H2O,0.0
NH-OCN-Sm,H34C19,0.2446075019339684
NH-OCN-Sm,H3N,0.12192028812499967
NH-OCN-Sm,H3NO4,0.0
NH-OCN-Sm,H4CN2O,0.005357913593752706
NH-OCN-Sm,H7C3N3O5,0.0
NH-OCN-Sm,HNO3,0.0
NH-OCN-Sm,N,0.0
NH-OCN-Sm,NO2,0.0
NH-OCN-Sm,O,0.0
NH-OCN-Sm,Sm,0.0
NH-OCN-Sm,Sm2C3,0.0
NH-OCN-Sm,Sm2C3N6,0.0
NH-OCN-Sm,Sm2CN2O2,0.0
NH-OCN-Sm,Sm2O3,0.0
NH-OCN-Sm,SmH2,0.0
NH-OCN-Sm,SmH3,0.04147602083333268
NH-OCN-Sm,SmH3O3,0.0
NH-OCN-Sm,SmN,0.0
NH-OCN-Sm,OH-O-Sm,0.19703443145833077
NH-OCN-Sm,NH-OH-Sm,0.28793939849999184
NH-OCN-Sm,NH-CN-Sm,0.4963871306249974
NH-OCN-Sm,NH-NCO-Sm,0.4295918885416601
NH-OCN-Sm,NH-NC-Sm,0.42359392462499734
NH-OCN-Sm,NH-NO-Sm,0.9275348324999957
NH-OCN-Sm,NH-OCN-Sm,0.634806288541661
NH-OCN-Sm,O-CN-Sm,0.6874823603124973
NH-OCN-Sm,O-NCO-Sm,0.1930629169999989
NH-OCN-Sm,O-NC-Sm,0.5945960753124986
NH-OCN-Sm,O-NO-Sm,0.7325124306249897
NH-OCN-Sm,O-OCN-Sm,0.4523851169999986
NH-OCN-Y,C,0.0
NH-OCN-Y,CO2,0.0
NH-OCN-Y,H,0.0
NH-OCN-Y,H20C3N4O10,0.0
NH-OCN-Y,H2O,0.0
NH-OCN-Y,H34C19,0.24460750193396041
NH-OCN-Y,H3N,0.12192028812499967
NH-OCN-Y,H3NO4,0.0
NH-OCN-Y,H4CN2O,0.005357913593754482
NH-OCN-Y,H7C3N3O5,0.0
NH-OCN-Y,HNO3,0.0
NH-OCN-Y,N,0.0
NH-OCN-Y,NO2,0.0
NH-OCN-Y,O,0.0
NH-OCN-Y,Y,0.0
NH-OCN-Y,Y2C,0.0
NH-OCN-Y,Y2CN2O2,0.0
NH-OCN-Y,Y2O3,0.0
NH-OCN-Y,Y4C5,0.0
NH-OCN-Y,Y4C7,0.0
NH-OCN-Y,Y4H9NO13,0.0
NH-OCN-Y,YH2,0.0
NH-OCN-Y,YH3,0.04356299958333487
NH-OCN-Y,YHO2,0.0
NH-OCN-Y,YN,0.0
NH-OCN-Y,OH-O-Y,0.21092934250000006
NH-OCN-Y,NH-OH-Y,0.29514003291666135
NH-OCN-Y,NH-CN-Y,0.37258821649999696
NH-OCN-Y,NH-NCO-Y,0.41411583770833005
NH-OCN-Y,NH-NC-Y,0.29266308449999556
NH-OCN-Y,NH-NO-Y,0.946504022916665
NH-OCN-Y,NH-OCN-Y,0.62736810770833
NH-OCN-Y,O-CN-Y,0.6837835340624974
NH-OCN-Y,O-NCO-Y,0.20393343862500224
NH-OCN-Y,O-NC-Y,0.5808866065624976
NH-OCN-Y,O-NO-Y,0.7621652376562462
NH-OCN-Y,O-OCN-Y,0.4680526566250034
NH-SCN-Al,Al,0.0
NH-SCN-Al,Al2CS,0.0
NH-SCN-Al,Al2S3,0.0
NH-SCN-Al,Al4C3,0.0
NH-SCN-Al,AlH3,0.4017842956249993
NH-SCN-Al,AlN,0.0
NH-SCN-Al,C,0.0
NH-SCN-Al,CS14,0.05123977965625137
NH-SCN-Al,H,0.0
NH-SCN-Al,H2S,0.23921937773437385
NH-SCN-Al,H34C19,0.24460750193396041
NH-SCN-Al,H3CS,0.22698742989062382
NH-SCN-Al,H3N,0.12192028812499967
NH-SCN-Al,H4CSN2,0.052587399619140385
NH-SCN-Al,H8S5N2,0.03852482465104057
NH-SCN-Al,HS7N,0.08418935318576537
NH-SCN-Al,HS8N,0.09625353006250137
NH-SCN-Al,N,0.0
NH-SCN-Al,S,0.0
NH-SCN-Al,NH-CN-Al,0.6084626714999981
NH-SCN-Al,NH-NC-Al,0.502739361499998
NH-SCN-Al,NH-NCS-Al,0.28040359115885316
NH-SCN-Al,NH-SCN-Al,0.5181528761588527
NH-SCN-Al,NH-SH-Al,0.34608505289062474
NH-SCN-Al,S-CN-Al,0.7814543017382807
NH-SCN-Al,S-NC-Al,0.7079556242382807
NH-SCN-Al,S-NCS-Al,0.3260674412812481
NH-SCN-Al,S-SCN-Al,0.4956856072812492
NH-SCN-Al,S-SH-Al,0.1916875940983065
NH-SCN-Bi,Bi,0.0
NH-SCN-Bi,Bi2S3,0.0
NH-SCN-Bi,C,0.0
NH-SCN-Bi,CS14,0.05123977965625315
NH-SCN-Bi,H,0.0
NH-SCN-Bi,H2S,0.23921937773437385
NH-SCN-Bi,H34C19,0.24460750193396041
NH-SCN-Bi,H3CS,0.22698742989062382
NH-SCN-Bi,H3N,0.12192028812499967
NH-SCN-Bi,H4CSN2,0.052587399619140385
NH-SCN-Bi,H8S5N2,0.03852482465104057
NH-SCN-Bi,HS7N,0.08418935318576182
NH-SCN-Bi,HS8N,0.09625353006250315
NH-SCN-Bi,N,0.0
NH-SCN-Bi,S,0.0
NH-SCN-Bi,NH-CN-Bi,0.6624406041666653
NH-SCN-Bi,NH-NC-Bi,0.6752068041666632
NH-SCN-Bi,NH-NCS-Bi,0.4409730865740755
NH-SCN-Bi,NH-SCN-Bi,0.6342063999074092
NH-SCN-Bi,NH-SH-Bi,0.5059974053888894
NH-SCN-Bi,S-CN-Bi,0.5546070023611058
NH-SCN-Bi,S-NC-Bi,0.5604672223611047
NH-SCN-Bi,S-NCS-Bi,0.24133979169531017
NH-SCN-Bi,S-SCN-Bi,0.436996683695309
NH-SCN-Bi,S-SH-Bi,0.22792029399414204
NH-SCN-Ce,C,0.0
NH-SCN-Ce,Ce,0.0
NH-SCN-Ce,Ce10S19,0.3295809563793135
NH-SCN-Ce,Ce2C3,0.34834647850000167
NH-SCN-Ce,Ce2H5,0.3393037514285666
NH-SCN-Ce,Ce2S3,0.25386360050000434
NH-SCN-Ce,Ce3S3N,0.3812945474999978
NH-SCN-Ce,CeH2,0.0
NH-SCN-Ce,CeH3,0.021423659999999956
NH-SCN-Ce,CeN,0.0
NH-SCN-Ce,CeS,0.0
NH-SCN-Ce,CeS2,0.34985939208333505
NH-SCN-Ce,CS14,0.05123977965624249
NH-SCN-Ce,H,0.0
NH-SCN-Ce,H2S,0.23921937773437563
NH-SCN-Ce,H34C19,0.24460750193397107
NH-SCN-Ce,H3CS,0.22698742989062204
NH-SCN-Ce,H3N,0.12192028812499967
NH-SCN-Ce,H4CSN2,0.052587399619140385
NH-SCN-Ce,H8S5N2,0.038524824651042344
NH-SCN-Ce,HS7N,0.08418935318577603
NH-SCN-Ce,HS8N,0.09625353006250315
NH-SCN-Ce,N,0.0
NH-SCN-Ce,S,0.0
NH-SCN-Ce,NH-NH-Ce,0.05373247600000042
NH-SCN-Ce,S-S-Ce,0.0
NH-SCN-Ce,NH-CN-Ce,0.33215879649999636
NH-SCN-Ce,NH-NC-Ce,0.2839249564999964
NH-SCN-Ce,NH-NCS-Ce,0.23036847208333278
NH-SCN-Ce,NH-SCN-Ce,0.42984330041666396
NH-SCN-Ce,NH-SH-Ce,0.5698977200000019
NH-SCN-Ce,S-CN-Ce,0.3935091756249989
NH-SCN-Ce,S-NC-Ce,0.3311710956249989
NH-SCN-Ce,S-NCS-Ce,0.2595693284999925
NH-SCN-Ce,S-SCN-Ce,0.45580586049999283
NH-SCN-Ce,S-SH-Ce,0.19709561999999892
NH-SCN-Ce,NH-S-Ce,0.06635215749999901
NH-SCN-Co,C,0.0
NH-SCN-Co,Co,0.0
NH-SCN-Co,Co2N,0.17768365333333414
NH-SCN-Co,Co3S4,0.0
NH-SCN-Co,Co9S8,0.0
NH-SCN-Co,CoS2,0.0
NH-SCN-Co,CS14,0.05123977965624782
NH-SCN-Co,H,0.0
NH-SCN-Co,H2S,0.23921937773438096
NH-SCN-Co,H34C19,0.24460750193396574
NH-SCN-Co,H3CS,0.22698742989062204
NH-SCN-Co,H3N,0.12192028812499967
NH-SCN-Co,H4CSN2,0.052587399619140385
NH-SCN-Co,H8S5N2,0.038524824651042344
NH-SCN-Co,HS7N,0.08418935318577248
NH-SCN-Co,HS8N,0.09625353006250315
NH-SCN-Co,N,0.0
NH-SCN-Co,S,0.0
NH-SCN-Co,CN-CN-Co,0.8889245869999982
