Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity,M_oxid_state,Compound_id,Thermo_Dyn_stability_level
PH-O-Ce,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,58,57,20.5,18.75,1,15,92,77,69.25,27.125,15,1.00794,140.116,139.10806,47.0242755,46.54586225,1.00794,14.01,1071,1056.99,364.2775,353.36125,14.01,1,16,15,8.75,6.75,1,1,6,5,3,1.5,1,31,204,173,102,53.5,31,1.12,3.44,2.32,2.2375,0.60125,1.12,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,1,1,0.25,0.375,0,0,1,1,0.25,0.375,0,1,6,5,4,1.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,9,9,2.25,3.375,0,0,13,13,3.25,4.875,0,1,22,21,7,7.5,1,6.615,37.24,30.625,18.8825595238,11.0225595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,0.25,0.25,0.739616569076971,0.117749236843776,0.615,1.695,1.08,1.155,0.763675323681471,-249000,4,2990_CeHOP,Mm
PH-O-Ge,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,32,31,14,9.5,1,79,92,13,85.25,4.25,79,1.00794,72.64,71.63206,30.1552755,21.6516055,1.00794,14.01,1211.4,1197.39,399.3775,406.01125,14.01,1,16,15,11.5,5.25,1,1,4,3,2.5,1,1,31,120,89,81,32.5,31,2.01,3.44,1.43,2.46,0.49,2.01,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,14,13,6.5,3.75,1,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,23.005,16.39,15.3238095238,7.4638095238,6.615,0,7.853,7.853,2.46525,2.693875,0,0,0,0,0,0,0,2,225,223,108.25,101.25,2,1.75,2.25,2.5,0,0.400239577896362,0.066238961415721,0.615,0.805,0.19,0.71,0.134350288425444,-249000,4,2991_GeHOP,Ml
PH-O-Hf,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,72,71,24,24,1,45,92,47,76.75,15.875,45,1.00794,178.49,177.48206,56.6177755,60.93611225,1.00794,14.01,2506,2491.99,723.0275,891.48625,14.01,1,16,15,9,6.5,1,1,6,5,3,1.5,1,31,175,144,94.75,46.25,31,1.3,3.44,2.14,2.2825,0.57875,1.3,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,2,2,0.5,0.75,0,0,14,14,3.5,5.25,0,1,18,17,7.5,5.25,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,3.5,2.25,1,6.615,22.5702380952,15.9552380952,15.1225595238,7.2625595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,0.5,3.5,0.681744258226629,0.105452534744656,0.615,1.515,0.9,1.065,0.636396103067893,-249000,4,2992_HfHOP,Mm
PH-O-Ir,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,77,76,25.25,25.875,1,60,92,32,80.5,10.25,60,1.00794,192.217,191.20906,60.0495255,66.08373725,1.00794,14.01,2739,2724.99,781.2775,978.86125,14.01,1,16,15,10.25,5.25,1,1,6,5,3,1.5,1,31,141,110,86.25,37.75,31,2.19,3.44,1.25,2.5075,0.46625,2.19,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,7,7,1.75,2.625,0,0,14,14,3.5,5.25,0,1,23,22,8.75,7.125,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2.25,0.75,1,6.615,22.5702380952,15.9552380952,13.1250595238,5.2650595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,225,223,108.25,101.25,2,1.75,1.75,1.75,3.5,0.323366153838271,0.060106130939339,0.615,0.615,0,0.615,0,-249000,4,2993_IrHOP,Mm
PH-O-Mo,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,42,41,16.5,12.75,1,50,92,42,78,14,50,1.00794,95.96,94.95206,35.9852755,29.98736225,1.00794,14.01,2896,2881.99,820.5275,1037.73625,14.01,1,16,15,9.5,6,1,1,5,4,2.75,1.25,1,31,154,123,89.5,41,31,2.16,3.44,1.28,2.4975,0.47125,2.16,1,2,1,1.5,0.5,1,0,4,4,1.75,1.75,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,4.5,1.75,1,0,1,1,0.5,0.5,0,0,3,3,1.25,1.25,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,3,1.5,1,6.615,22.5702380952,15.9552380952,13.4950595238,5.6350595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,229,227,109.25,102.25,2,1.5,1.75,1.25,0,0.336084236664526,0.061202578487403,0.615,0.655,0.04,0.635,0.028284271247462,-249000,4,2994_MoHOP,Mm
PH-O-Os,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,76,75,25,25.5,1,57,92,35,79.75,11.375,57,1.00794,190.23,189.22206,59.5527755,65.33861225,1.00794,14.01,3306,3291.99,923.0275,1191.48625,14.01,1,16,15,10,5.5,1,1,6,5,3,1.5,1,31,144,113,87,38.5,31,2.19,3.44,1.25,2.5075,0.46625,2.19,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,6,6,1.5,2.25,0,0,14,14,3.5,5.25,0,1,22,21,8.5,6.75,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,4,4,1,1.5,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,22.5702380952,15.9552380952,13.0950595238,5.2350595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,1.5,3.5,0.323366153838271,0.060106130939339,0.423333333333333,0.423333333333333,0,0.423333333333333,0,-189000,4,2995_OsHOP,Ml
PH-O-Pd,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,46,45,17.5,14.25,1,62,92,30,81,9.5,62,1.00794,106.42,105.41206,38.6002755,33.90986225,1.00794,14.01,1828.05,1814.04,553.54,637.255,14.01,1,16,15,10.5,5,1,1,5,4,2.75,1.25,1,31,139,108,85.75,37.25,31,2.19,3.44,1.25,2.5075,0.46625,2.19,0,2,2,1.25,0.75,0,0,4,4,1.75,1.75,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,10,9,5.5,2.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.5,1,0,6.615,22.5702380952,15.9552380952,13.1750595238,5.3150595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,225,223,108.25,101.25,2,1.25,1.75,2.5,0,0.323366153838271,0.060106130939339,0.615,0.615,0,0.615,0,-249000,4,2996_PdHOP,Mm
PH-O-Pt,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,78,77,25.5,26.25,1,63,92,29,81.25,9.125,63,1.00794,195.084,194.07606,60.7662755,67.15886225,1.00794,14.01,2041.4,2027.39,606.8775,717.26125,14.01,1,16,15,10.5,5,1,1,6,5,3,1.5,1,31,136,105,85,36.5,31,2.19,3.44,1.25,2.5275,0.45625,2.19,1,2,1,1.5,0.5,1,0,4,4,1.75,1.75,0,0,9,9,2.25,3.375,0,0,14,14,3.5,5.25,0,1,24,23,9,7.5,1,0,1,1,0.5,0.5,0,0,3,3,1.25,1.25,0,0,1,1,0.25,0.375,0,0,0,0,0,0,0,1,3,2,2,0.5,1,6.615,22.5702380952,15.9552380952,13.3275595238,5.4675595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,225,223,108.25,101.25,2,1.5,1.75,2.25,3.5,0.323366153838271,0.05823853015319,0.45,0.45,0,0.45,0,-255133.333333333,4,2997_PtHOP,Mh
PH-O-Re,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,75,74,24.75,25.125,1,54,92,38,79,12.5,54,1.00794,186.207,185.19906,58.5470255,63.82998725,1.00794,14.01,3459,3444.99,961.2775,1248.86125,14.01,1,16,15,9.75,5.75,1,1,6,5,3,1.5,1,31,151,120,88.75,40.25,31,1.9,3.44,1.54,2.4325,0.50375,1.9,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,5,5,1.25,1.875,0,0,14,14,3.5,5.25,0,1,21,20,8.25,6.375,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,5,4,2.75,1.25,1,6.615,22.5702380952,15.9552380952,13.2363095238,5.3763095238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,1.25,3.5,0.447277935696606,0.070804021158486,0.615,0.915,0.3,0.765,0.212132034355964,-249000,4,2998_ReHOP,Mm
PH-O-Ru,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,44,43,17,13.5,1,56,92,36,79.5,11.75,56,1.00794,101.07,100.06206,37.2627755,31.90361225,1.00794,14.01,2607,2592.99,748.2775,929.36125,14.01,1,16,15,10,5.5,1,1,5,4,2.75,1.25,1,31,146,115,87.5,39,31,2.19,3.44,1.25,2.5075,0.46625,2.19,1,2,1,1.5,0.5,1,0,4,4,1.75,1.75,0,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,8,7,5,2,1,0,1,1,0.5,0.5,0,0,3,3,1.25,1.25,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,22.5702380952,15.9552380952,12.9500595238,5.0900595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.5,1.75,1.75,0,0.323366153838271,0.060106130939339,0.615,0.615,0,0.615,0,-249000,4,2999_RuHOP,Ml
PH-O-Sn,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,50,49,18.5,15.75,1,80,92,12,85.5,4,80,1.00794,118.71,117.70206,41.6727755,38.51861225,1.00794,14.01,505.08,491.07,222.7975,188.3925,14.01,1,16,15,11.5,5.25,1,1,5,4,2.75,1.25,1,31,139,108,85.75,37.25,31,1.96,3.44,1.48,2.4475,0.49625,1.96,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,14,13,6.5,3.75,1,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,33.285,26.67,17.8938095238,10.0338095238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,87.25,80.25,2,1.75,2.25,2.5,0,0.421663847129056,0.068226920085429,0.615,0.855,0.24,0.735,0.169705627484772,-249000,4,3000_SnHOP,Ml
PH-O-Tc,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,43,42,16.75,13.125,1,53,92,39,78.75,12.875,53,1.00794,98,96.99206,36.4952755,30.75236225,1.00794,14.01,2430,2415.99,704.0275,862.98625,14.01,1,16,15,9.75,5.75,1,1,5,4,2.75,1.25,1,31,147,116,87.75,39.25,31,1.9,3.44,1.54,2.4325,0.50375,1.9,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,7,6,4.75,1.875,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,5,4,2.75,1.25,1,6.615,22.5702380952,15.9552380952,13.1438095238,5.2838095238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,1.25,0,0.447277935696606,0.070804021158486,0.615,0.915,0.3,0.765,0.212132034355964,-249000,4,3001_TcHOP,Ml
PH-O-Te,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,52,51,19,16.5,1,83,92,9,88,3,83,1.00794,127.6,126.59206,43.8952755,41.85236225,1.00794,14.01,722.66,708.65,277.1925,242.7875,14.01,1,16,15,12,5.5,1,1,5,4,2.75,1.25,1,31,138,107,85.5,37,31,2.1,3.44,1.34,2.4825,0.47875,2.1,1,2,1,1.75,0.375,1,0,4,4,2.75,1.375,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,16,15,7,4.5,1,0,1,1,0.25,0.375,0,0,3,3,1.75,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.5,1,6.615,34.7633333333,28.1483333333,18.263392857125,10.403392857125,6.615,0,7.853,7.853,2.4855,2.68375,0,0,0,0,0,0,0,2,194,192,90,83,2,1.75,2.75,2.5,0,0.361670071504925,0.063045126538255,0.39,0.39,0,0.39,0,-245066.666666667,4,3002_HOPTe,Mm
PH-O-Ti,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,22,21,11.5,7,1,43,92,49,76.25,16.625,43,1.00794,47.867,46.85906,23.9620255,15.4583555,1.00794,14.01,1941,1926.99,581.7775,679.61125,14.01,1,16,15,9,6.5,1,1,4,3,2.5,1,1,31,160,129,91,42.5,31,1.54,3.44,1.9,2.3425,0.54875,1.54,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,2,2,0.5,0.75,0,0,0,0,0,0,0,1,6,5,4,1.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,3.5,2.25,1,6.615,22.5702380952,15.9552380952,13.7450595238,5.8850595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,2.25333333333E-05,2.25333333333E-05,5.633333333325E-06,8.4499999999875E-06,0,2,194,192,100.5,93.5,2,1.75,1.75,0.5,0,0.594445494936679,0.090024720548693,0.615,1.275,0.66,0.945,0.466690475583121,-249000,4,3003_TiHOP,Mm
PH-O-W,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,74,73,24.5,24.75,1,51,92,41,78.25,13.625,51,1.00794,183.84,182.83206,57.9552755,62.94236225,1.00794,14.01,3695,3680.99,1020.2775,1337.36125,14.01,1,16,15,9.5,6,1,1,6,5,3,1.5,1,31,162,131,91.5,43,31,2.19,3.44,1.25,2.5475,0.44625,2.19,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,4,4,1,1.5,0,0,14,14,3.5,5.25,0,1,20,19,8,6,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,6,6,1.5,2.25,0,0,0,0,0,0,0,1,6,5,3,1.5,1,6.615,22.5702380952,15.9552380952,13.5850595238,5.7250595238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,229,227,109.25,102.25,2,1.75,1.75,1,3.5,0.323366153838271,0.056815209209368,0.455,0.615,0.16,0.535,0.113137084989847,-249000,4,3004_WHOP,Mh
PH-O-Zr,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,40,39,16,12,1,44,92,48,76.5,16.25,44,1.00794,91.224,90.21606,34.8012755,28.21136225,1.00794,14.01,2128,2113.99,628.5275,749.73625,14.01,1,16,15,9,6.5,1,1,5,4,2.75,1.25,1,31,175,144,94.75,46.25,31,1.33,3.44,2.11,2.29,0.575,1.33,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,2,2,0.5,0.75,0,0,0,0,0,0,0,1,6,5,4,1.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,3.5,2.25,1,6.615,23.195,16.58,15.3713095238,7.5113095238,6.615,0,7.853,7.853,2.3695,2.74175,0,0,0,0,0,0,0,2,194,192,100.5,93.5,2,1.75,1.75,0.5,0,0.671436448466081,0.103448806173829,0.615,1.485,0.87,1.05,0.615182899632296,-249000,4,3005_ZrHOP,Mm
PH-S-Ce,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,58,57,22.5,17.75,1,15,92,77,69.5,27.25,15,1.00794,140.116,139.10806,51.0406755,44.53766225,1.00794,14.01,1071,1056.99,447.6675,311.66625,14.01,1,16,15,8.75,6.75,1,1,6,5,3.25,1.375,1,31,204,173,111.75,46.125,31,1.12,2.58,1.46,2.0225,0.45125,1.12,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,1,1,0.25,0.375,0,0,1,1,0.25,0.375,0,1,6,5,4,1.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,9,9,2.25,3.375,0,0,13,13,3.25,4.875,0,1,22,21,7,7.5,1,6.615,37.24,30.625,23.0530282738,8.4604092262,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,194,192,115,79,2,1.75,1.75,0.25,0.25,0.413099512040662,0.061733181254527,0.185,1.265,1.08,0.725,0.763675323681471,-308000,4,3006_CeHPS,Mm
PH-S-Ge,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,32,31,16,8,1,79,92,13,85.5,4.5,79,1.00794,72.64,71.63206,34.1716755,19.23416225,1.00794,14.01,1211.4,1197.39,482.7675,364.31625,14.01,1,16,15,11.5,5.25,1,1,4,3,2.75,0.875,1,31,120,89,90.75,29.875,31,2.01,2.58,0.57,2.245,0.1675,2.01,1,2,1,1.75,0.375,1,0,4,4,2.25,1.25,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,14,13,6.5,3.75,1,0,1,1,0.25,0.375,0,0,4,4,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,25.786875,19.171875,19.4942782738,6.4396391369,6.615,0.383,7.853,7.47,3.01575,2.418625,0.383,0,0,0,0,0,0,2,225,223,122.75,86.75,2,1.75,2.25,2.5,0,0.07801377879469,0.010491109447386,0.185,0.375,0.19,0.28,0.134350288425444,-308000,4,3007_GeHPS,Mm
PH-S-Hf,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,72,71,26,23,1,45,92,47,77,16,45,1.00794,178.49,177.48206,60.6341755,58.92791225,1.00794,14.01,2506,2491.99,806.4175,849.79125,14.01,1,16,15,9,6.5,1,1,6,5,3.25,1.375,1,31,175,144,104.5,36.75,31,1.3,2.58,1.28,2.0675,0.38375,1.3,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,2,2,0.5,0.75,0,0,14,14,3.5,5.25,0,1,18,17,7.5,5.25,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,8,8,2,3,0,0,0,0,0,0,0,1,8,7,3.5,2.25,1,6.615,25.786875,19.171875,19.2930282738,6.3390141369,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,194,192,115,79,2,1.75,1.75,0.5,3.5,0.336084236664527,0.048240043872545,0.185,1.085,0.9,0.635,0.636396103067893,-308000,4,3008_HfHPS,Mm
PH-S-Ir,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,77,76,27.25,24.875,1,60,92,32,80.75,10.375,60,1.00794,192.217,191.20906,64.0659255,64.07553725,1.00794,14.01,2739,2724.99,864.6675,937.16625,14.01,1,16,15,10.25,5.25,1,1,6,5,3.25,1.375,1,31,141,110,96,32.5,31,2.19,2.58,0.39,2.2925,0.14375,2.19,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,7,7,1.75,2.625,0,0,14,14,3.5,5.25,0,1,23,22,8.75,7.125,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2.25,0.75,1,6.615,25.786875,19.171875,17.2955282738,6.8830282738,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,225,223,122.75,86.75,2,1.75,1.75,1.75,3.5,0.037311126631478,0.006767091090803,0.185,0.185,0,0.185,0,-308000,4,3009_IrHPS,Ml
PH-S-Mo,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,42,41,18.5,11.75,1,50,92,42,78.25,14.125,50,1.00794,95.96,94.95206,40.0016755,27.97916225,1.00794,14.01,2896,2881.99,903.9175,996.04125,14.01,1,16,15,9.5,6,1,1,5,4,3,1,1,31,154,123,99.25,34.125,31,2.16,2.58,0.42,2.2825,0.14875,2.16,1,2,1,1.5,0.5,1,0,4,4,1.75,1.75,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,4.5,1.75,1,0,1,1,0.5,0.5,0,0,3,3,1.25,1.25,0,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,3,1.5,1,6.615,25.786875,19.171875,17.6655282738,6.5130282738,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,229,227,123.75,87.75,2,1.5,1.75,1.25,0,0.04314173313809,0.00728493249252,0.185,0.225,0.04,0.205,0.028284271247462,-308000,4,3010_MoHPS,Mm
PH-S-Os,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,76,75,27,24.5,1,57,92,35,80,11.5,57,1.00794,190.23,189.22206,63.5691755,63.33041225,1.00794,14.01,3306,3291.99,1006.4175,1149.79125,14.01,1,16,15,10,5.5,1,1,6,5,3.25,1.375,1,31,144,113,96.75,32.875,31,2.19,2.58,0.39,2.2925,0.14375,2.19,1,2,1,1.75,0.375,1,0,4,4,1.75,1.75,0,0,6,6,1.5,2.25,0,0,14,14,3.5,5.25,0,1,22,21,8.5,6.75,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,4,4,1,1.5,0,0,0,0,0,0,0,1,4,3,2.5,1,1,6.615,25.786875,19.171875,17.2655282738,6.9130282738,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,194,192,115,79,2,1.75,1.75,1.5,3.5,0.037311126631478,0.006767091090803,0.136666666666667,0.136666666666667,0,0.136666666666667,0,-228333.333333333,4,3011_OsHPS,Mm
PH-S-Pd,4,0.5,0.39685026299205,0.329876977693224,0.304753413551119,0.287174588749259,1,46,45,19.5,13.25,1,62,92,30,81.25,9.625,62,1.00794,106.42,105.41206,42.6166755,31.90166225,1.00794,14.01,1828.05,1814.04,636.93,595.56,14.01,1,16,15,10.5,5,1,1,5,4,3,1,1,31,139,108,95.5,32.25,31,2.19,2.58,0.39,2.2925,0.14375,2.19,0,2,2,1.25,0.75,0,0,4,4,1.75,1.75,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,10,9,5.5,2.5,1,0,1,1,0.25,0.375,0,0,3,3,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.5,1,0,6.615,25.786875,19.171875,17.3455282738,6.8330282738,6.615,0,7.853,7.853,2.92,2.4665,0,0,0,0,0,0,0,2,225,223,122.75,86.75,2,1.25,1.75,2.5,0,0.037311126631478,0.006767091090803,0.185,0.185,0,0.185,0,-308000,4,3012_PdHPS,Mm
